iter	Passed	Remaining
0	29	29915
1	68	34197
2	127	42432
3	196	48939
4	258	51528
5	316	52375
6	392	55730
7	445	55280
8	503	55442
9	543	53846
10	599	53869
11	663	54667
12	714	54227
13	763	53793
14	817	53662
15	868	53401
16	916	52977
17	953	52026
18	1004	51854
19	1050	51469
20	1104	51511
21	1147	50995
22	1237	52548
23	1289	52424
24	1328	51821
25	1363	51083
26	1396	50321
27	1440	49993
28	1486	49781
29	1547	50043
30	1609	50302
31	1676	50705
