iter	Logloss	Accuracy
179	0.5360288291	0.8329550613
180	0.53602858	0.8329550613
181	0.5319436681	0.8343168407
182	0.5319432819	0.8343168407
183	0.5319429186	0.8343168407
184	0.5319425767	0.8343168407
185	0.531942255	0.8343168407
186	0.5319422454	0.8343168407
187	0.5319419434	0.8343168407
188	0.5319416591	0.8343168407
189	0.5319415788	0.8343168407
190	0.5319414444	0.8343168407
191	0.5319411897	0.8343168407
192	0.53194095	0.8343168407
193	0.5291805702	0.8370403995
194	0.5291802816	0.8370403995
195	0.5291800008	0.8356786201
196	0.5291799966	0.8356786201
197	0.5291799632	0.8356786201
198	0.5291798108	0.8356786201
199	0.5291796814	0.8356786201
200	0.5270916636	0.8315932819
201	0.5270912444	0.8315932819
202	0.52709085	0.8315932819
203	0.5270904789	0.8315932819
204	0.5270901297	0.8315932819
205	0.5270898012	0.8315932819
206	0.5244906239	0.8374943259
207	0.5231471629	0.8325011348
208	0.5231468517	0.8325011348
209	0.5231468494	0.8325011348
210	0.5178658566	0.8402178847
211	0.5178652911	0.8402178847
212	0.517864759	0.8402178847
213	0.5178642584	0.8402178847
214	0.5178637873	0.8402178847
215	0.5178633441	0.8402178847
216	0.5178629271	0.8402178847
217	0.5178628186	0.8402178847
218	0.5109750811	0.8393100318
219	0.5109746895	0.8393100318
220	0.5109743211	0.8393100318
221	0.5109739745	0.8393100318
222	0.5109738076	0.8393100318
223	0.5109734913	0.8393100318
224	0.5109731937	0.8393100318
225	0.5109731582	0.8393100318
226	0.5109728803	0.8393100318
227	0.5109726188	0.8393100318
228	0.5109723727	0.8393100318
229	0.5109721412	0.8393100318
230	0.510599477	0.8406718112
231	0.5105993508	0.8406718112
232	0.5105992436	0.8406718112
233	0.5105990405	0.8406718112
234	0.5105989427	0.8406718112
235	0.509663582	0.8429414435
236	0.5096635159	0.8429414435
237	0.508451974	0.8443032229
238	0.5064267099	0.8465728552
239	0.5064266548	0.8465728552
240	0.5064263553	0.8465728552
241	0.5064261125	0.8465728552
242	0.5064260196	0.8465728552
243	0.5064259575	0.8465728552
244	0.5015557383	0.8447571493
245	0.5007207174	0.8447571493
246	0.5007202324	0.8470267817
247	0.500719776	0.8470267817
248	0.5007193466	0.8470267817
249	0.5007193434	0.8470267817
250	0.5007189395	0.8461189287
251	0.5007187451	0.8461189287
252	0.5007183766	0.8461189287
253	0.5007180299	0.8461189287
254	0.5007177036	0.8461189287
255	0.4996655576	0.8461189287
256	0.4986374484	0.8502042669
257	0.4986374439	0.8502042669
258	0.498637392	0.8502042669
259	0.498637228	0.8502042669
260	0.4984840916	0.8483885611
261	0.4984840905	0.8483885611
262	0.4984840895	0.8483885611
263	0.4984840812	0.8483885611
264	0.498483966	0.8483885611
265	0.4984837944	0.8483885611
266	0.49848375	0.8483885611
267	0.4984835607	0.8483885611
268	0.4984834808	0.8483885611
269	0.4984832761	0.8483885611
270	0.4984832727	0.8483885611
271	0.4984831337	0.8483885611
272	0.498482954	0.8483885611
273	0.4979701557	0.849296414
274	0.4979701423	0.849296414
275	0.4979699908	0.849296414
276	0.4963039268	0.8515660463
277	0.4963035891	0.8515660463
278	0.4951142416	0.8506581934
279	0.495113906	0.8506581934
280	0.4919276537	0.8529278257
281	0.4919272973	0.8529278257
282	0.4884949752	0.8561053109
283	0.4847938213	0.8533817522
284	0.4847932893	0.8547435315
285	0.4847927888	0.8547435315
286	0.4847925147	0.8547435315
287	0.4847920599	0.8538356786
288	0.4847916319	0.8538356786
289	0.4847914921	0.8538356786
290	0.4847910977	0.8538356786
291	0.4847907267	0.8538356786
292	0.4847903775	0.8538356786
293	0.484790049	0.8538356786
294	0.4847897399	0.8538356786
295	0.4847894491	0.8538356786
296	0.4847891754	0.8538356786
297	0.4820653219	0.8506581934
298	0.4820651434	0.8506581934
299	0.4820648663	0.8506581934
300	0.4820647973	0.8506581934
301	0.4820645407	0.8506581934
302	0.4820644002	0.8497503404
303	0.4797774594	0.8520199728
304	0.479776888	0.8520199728
305	0.4797763505	0.8520199728
306	0.4794706596	0.8542896051
307	0.4775432676	0.8561053109
308	0.4775427208	0.8574670903
309	0.4775422063	0.8574670903
310	0.4774224248	0.8574670903
311	0.4774219635	0.8574670903
312	0.4760846905	0.8588288697
313	0.4760842185	0.8588288697
314	0.4760837745	0.8588288697
315	0.4760833567	0.8588288697
316	0.4753695284	0.8579210168
317	0.4753691703	0.8579210168
318	0.4753688333	0.8579210168
319	0.4753685162	0.8579210168
320	0.4753682178	0.8579210168
321	0.4753682	0.8579210168
322	0.4753681337	0.8579210168
323	0.4753681315	0.8579210168
324	0.4753681141	0.8579210168
325	0.4753680967	0.8579210168
326	0.4753678231	0.8579210168
327	0.4753677095	0.8579210168
328	0.4747764232	0.8592827962
329	0.4735105206	0.8561053109
330	0.4735102253	0.8561053109
331	0.4735099474	0.8561053109
332	0.473509832	0.8561053109
333	0.473509831	0.8561053109
334	0.4735098299	0.8561053109
335	0.4735098138	0.8561053109
336	0.4735095602	0.8561053109
337	0.4735093216	0.8561053109
338	0.4735090971	0.8561053109
339	0.4735090586	0.8561053109
340	0.4735090322	0.8561053109
341	0.4735089115	0.8561053109
342	0.4735088585	0.8561053109
343	0.4718728822	0.8579210168
344	0.4718728043	0.8579210168
345	0.4718727531	0.8579210168
346	0.4718726893	0.8579210168
347	0.4710735329	0.8579210168
348	0.4710735152	0.8579210168
349	0.4710734863	0.8579210168
350	0.4710733741	0.8579210168
351	0.4710733578	0.8579210168
352	0.4710733449	0.8579210168
353	0.4710733318	0.8579210168
354	0.4710732286	0.8579210168
355	0.4710732286	0.8579210168
356	0.4710732286	0.8579210168
357	0.4710732286	0.8579210168
358	0.4710732286	0.8579210168
359	0.4710732286	0.8579210168
360	0.4710732286	0.8579210168
361	0.4710732286	0.8579210168
362	0.4710732286	0.8579210168
363	0.4710732286	0.8579210168
364	0.4710732286	0.8579210168
365	0.4710732286	0.8579210168
366	0.4710732286	0.8579210168
367	0.4710732286	0.8579210168
368	0.4710732286	0.8579210168
369	0.4710732286	0.8579210168
370	0.4655518177	0.8583749433
371	0.4655517491	0.8583749433
372	0.4655517326	0.8583749433
373	0.4627781494	0.855197458
374	0.4627780197	0.855197458
375	0.4627780139	0.855197458
376	0.46277795	0.855197458
377	0.462777792	0.855197458
378	0.4627777811	0.855197458
379	0.4577010806	0.8583749433
380	0.4577009712	0.8583749433
381	0.4577009025	0.8583749433
382	0.4577007511	0.8583749433
383	0.4577006085	0.8583749433
384	0.4577005715	0.8583749433
385	0.4577005319	0.8583749433
386	0.4577004869	0.8583749433
387	0.4577004518	0.8583749433
388	0.4577004291	0.8583749433
389	0.4577004252	0.8583749433
390	0.4577003708	0.8583749433
391	0.4571843528	0.8583749433
392	0.4571843061	0.8583749433
393	0.4565840776	0.8583749433
394	0.4565840378	0.8583749433
395	0.4565839568	0.8583749433
396	0.4565838493	0.8583749433
397	0.4565837976	0.8583749433
398	0.4558624002	0.8583749433
399	0.4558623802	0.8583749433
400	0.455862379	0.8583749433
401	0.4551851424	0.8597367227
402	0.4551851278	0.8597367227
403	0.4541799198	0.8597367227
404	0.4541799059	0.8597367227
405	0.4541798867	0.8597367227
406	0.4541798844	0.8597367227
407	0.4541798585	0.8597367227
408	0.4541798539	0.8597367227
409	0.4526612002	0.8597367227
410	0.4526611824	0.8597367227
411	0.4526610384	0.8597367227
412	0.4526610062	0.8597367227
413	0.4526609746	0.8597367227
414	0.4526609433	0.8597367227
415	0.452660886	0.8597367227
416	0.4526608421	0.8597367227
417	0.4526608049	0.8597367227
418	0.4526607626	0.8597367227
419	0.4480308669	0.8597367227
420	0.4480308665	0.8597367227
421	0.448030866	0.8597367227
422	0.4480308656	0.8597367227
423	0.4480308651	0.8597367227
424	0.4480308634	0.8597367227
425	0.4467619858	0.8606445756
426	0.4467619827	0.8606445756
427	0.4444262735	0.8597367227
428	0.4444259597	0.8597367227
429	0.4444256645	0.8597367227
430	0.4444253866	0.8597367227
431	0.4444251252	0.8597367227
432	0.444340272	0.8588288697
433	0.4443400712	0.8588288697
434	0.4443398499	0.8588288697
435	0.4437347128	0.8601906491
436	0.4414189574	0.8583749433
437	0.4414186454	0.8583749433
438	0.4414183518	0.8583749433
439	0.4414180756	0.8583749433
440	0.4414179426	0.8583749433
441	0.4414179386	0.8583749433
442	0.4414178928	0.8583749433
443	0.4414176437	0.8583749433
444	0.4414175882	0.8597367227
445	0.4414175735	0.8597367227
446	0.4414175316	0.8597367227
447	0.4414173902	0.8597367227
448	0.4414171708	0.8597367227
449	0.435718076	0.8606445756
450	0.4344784056	0.862006355
451	0.4344782207	0.862006355
452	0.4305472276	0.8674534725
453	0.4305472065	0.8674534725
454	0.4305471961	0.8674534725
455	0.4293631282	0.8660916931
456	0.4293628873	0.8660916931
457	0.4283854131	0.8674534725
458	0.4283851063	0.8674534725
459	0.4283848175	0.8674534725
460	0.4283845459	0.8674534725
461	0.4252446662	0.8688152519
462	0.4252443548	0.8688152519
463	0.4242074429	0.8665456196
464	0.423670654	0.8674534725
465	0.4236703876	0.8674534725
466	0.423670137	0.8674534725
467	0.4227674846	0.8688152519
468	0.4219802484	0.8715388107
469	0.4219799265	0.8715388107
470	0.4219798356	0.8715388107
471	0.4219795381	0.8715388107
472	0.4219792582	0.8715388107
473	0.4219791792	0.8715388107
474	0.4219791474	0.8715388107
475	0.4219790582	0.8715388107
476	0.418697443	0.8683613255
477	0.418697364	0.8683613255
478	0.418038067	0.8674534725
479	0.4180378376	0.8674534725
480	0.416979994	0.8683613255
481	0.4156360261	0.8697231049
482	0.4106272717	0.8674534725
483	0.4106272681	0.8674534725
484	0.410627157	0.8674534725
485	0.4106270524	0.8674534725
486	0.4106270461	0.8674534725
487	0.4106270399	0.8674534725
488	0.410627006	0.8674534725
489	0.4106269886	0.8674534725
490	0.4106269071	0.8674534725
491	0.4095906754	0.8724466636
492	0.4080122937	0.8692691784
493	0.4080121806	0.8692691784
494	0.4044090238	0.874716296
495	0.4044090231	0.874716296
496	0.4044090216	0.874716296
497	0.4044089268	0.874716296
498	0.4044089155	0.874716296
499	0.4044089046	0.874716296
500	0.4044088935	0.874716296
501	0.4044088907	0.874716296
502	0.4044088879	0.874716296
503	0.404408801	0.874716296
504	0.4044087984	0.874716296
505	0.4044087168	0.874716296
506	0.4044087028	0.874716296
507	0.40440868	0.874716296
508	0.4044086054	0.874716296
509	0.404408601	0.874716296
510	0.4044085902	0.874716296
511	0.404408571	0.874716296
512	0.4044085667	0.874716296
513	0.4044084988	0.874716296
514	0.4044084766	0.874716296
515	0.4044084617	0.874716296
516	0.4044084302	0.874716296
517	0.4044084292	0.874716296
518	0.4044084283	0.874716296
519	0.4044084273	0.874716296
520	0.403009599	0.874716296
521	0.4030095925	0.874716296
522	0.4030095861	0.874716296
523	0.4030095509	0.874716296
524	0.4030095446	0.874716296
525	0.4022215339	0.874716296
526	0.4022215244	0.874716296
527	0.4022213756	0.874716296
528	0.4022213336	0.874716296
529	0.4022212729	0.874716296
530	0.4022212522	0.874716296
531	0.4022212124	0.874716296
532	0.4022211815	0.874716296
533	0.402221053	0.874716296
534	0.402220932	0.874716296
535	0.4022209248	0.874716296
536	0.4022209042	0.874716296
537	0.4022209024	0.874716296
538	0.4022207903	0.874716296
539	0.4022207653	0.874716296
540	0.4022207464	0.874716296
541	0.4005046181	0.8733545166
542	0.4005044701	0.8733545166
543	0.4005043309	0.8733545166
544	0.4005041999	0.8733545166
545	0.4005041843	0.8733545166
546	0.4005041765	0.8733545166
547	0.4005041615	0.8733545166
548	0.4005041577	0.8733545166
549	0.4005041539	0.8733545166
550	0.4005040922	0.8733545166
551	0.4005040645	0.8733545166
552	0.4005039492	0.8733545166
553	0.4005039116	0.8733545166
554	0.4005038053	0.8733545166
555	0.4001183844	0.874716296
556	0.4001183501	0.874716296
557	0.3987466096	0.874716296
558	0.3984331776	0.8733545166
559	0.3984331218	0.8733545166
560	0.3984330967	0.8733545166
561	0.398433072	0.8733545166
562	0.397146216	0.8724466636
563	0.3971462023	0.8724466636
564	0.3971461701	0.8724466636
565	0.3971461634	0.8724466636
566	0.3971461096	0.8724466636
567	0.3971460854	0.8724466636
568	0.3971460552	0.8724466636
569	0.3971027128	0.873808443
570	0.3971026905	0.873808443
571	0.3963952333	0.873808443
572	0.3963951923	0.873808443
573	0.3963951902	0.873808443
574	0.3963951881	0.873808443
575	0.3963951716	0.873808443
576	0.3963951475	0.873808443
577	0.3963951272	0.873808443
578	0.3963950881	0.873808443
579	0.3963950437	0.873808443
580	0.3963949709	0.873808443
581	0.3963949632	0.873808443
582	0.3963949484	0.873808443
583	0.3963949266	0.873808443
584	0.3962936422	0.873808443
585	0.3962936106	0.873808443
586	0.396293607	0.873808443
587	0.396293568	0.873808443
588	0.3962544257	0.873808443
589	0.3955820967	0.8729005901
590	0.3955820815	0.8729005901
591	0.3955819628	0.8729005901
592	0.3955818511	0.8733545166
593	0.3955818444	0.8733545166
594	0.3955818196	0.8733545166
595	0.3955817951	0.8733545166
596	0.3955817766	0.8733545166
597	0.3955817734	0.8733545166
598	0.3955817606	0.8733545166
599	0.3955817543	0.8733545166
600	0.3955816687	0.8733545166
601	0.3931712765	0.8751702224
602	0.3931712714	0.8751702224
603	0.3928120416	0.8751702224
604	0.3928120328	0.8751702224
605	0.3928120306	0.8751702224
606	0.3928120284	0.8751702224
607	0.3928119594	0.8751702224
608	0.3916391636	0.874716296
609	0.391639133	0.874716296
610	0.3916391159	0.874716296
611	0.3916391148	0.874716296
612	0.3916391138	0.874716296
613	0.3908209152	0.873808443
614	0.3908208908	0.873808443
615	0.3908208667	0.873808443
616	0.3908208484	0.873808443
617	0.3907726609	0.873808443
618	0.3907726283	0.873808443
619	0.3907725964	0.873808443
620	0.39077258	0.873808443
621	0.3907725533	0.873808443
622	0.3907725477	0.873808443
623	0.3907725247	0.873808443
624	0.3907724989	0.873808443
625	0.3907724836	0.873808443
626	0.3907724809	0.873808443
627	0.3907723977	0.873808443
628	0.3907723952	0.873808443
629	0.3897234842	0.873808443
630	0.3897234779	0.873808443
631	0.3897234194	0.873808443
632	0.3886366806	0.8724466636
633	0.3885076826	0.8724466636
634	0.3885076811	0.8724466636
635	0.3885076523	0.8724466636
636	0.3871249495	0.867907399
637	0.3871249484	0.867907399
638	0.3871249259	0.867907399
639	0.3867535838	0.867907399
640	0.3867535683	0.867907399
641	0.3867535425	0.867907399
642	0.3867534935	0.867907399
643	0.3867534474	0.867907399
644	0.3867534283	0.867907399
645	0.3867533861	0.867907399
646	0.3867533685	0.867907399
647	0.3867533578	0.867907399
648	0.3867533488	0.867907399
649	0.3867533384	0.867907399
650	0.3867533361	0.867907399
651	0.3867533338	0.867907399
652	0.3866149635	0.867907399
653	0.3866149589	0.867907399
654	0.3866149227	0.867907399
655	0.3866149221	0.867907399
656	0.3866149216	0.867907399
657	0.3866149173	0.867907399
658	0.3863504531	0.8692691784
659	0.3854019215	0.8674534725
660	0.3854019205	0.8674534725
661	0.3854019194	0.8674534725
662	0.3854019184	0.8674534725
663	0.3854019174	0.8674534725
664	0.3854019061	0.8674534725
665	0.3851575202	0.8665456196
666	0.3851575079	0.8665456196
667	0.3851575026	0.8665456196
668	0.3851574984	0.8665456196
669	0.3851574882	0.8665456196
670	0.3851574877	0.8665456196
671	0.3851574856	0.8665456196
672	0.38487296	0.8674534725
673	0.3848729514	0.8674534725
674	0.3848729508	0.8674534725
675	0.3845636246	0.8674534725
676	0.384563618	0.8674534725
677	0.3845636134	0.8674534725
678	0.3845635912	0.8674534725
679	0.3845635858	0.8674534725
680	0.3845635856	0.8674534725
681	0.3845635853	0.8674534725
682	0.3842760484	0.8683613255
683	0.3842760418	0.8683613255
684	0.3841695833	0.8692691784
685	0.3841695487	0.8692691784
686	0.3841695161	0.8692691784
687	0.3841694855	0.8692691784
688	0.3841694775	0.8692691784
689	0.3841694677	0.8692691784
690	0.3841694672	0.8692691784
691	0.3838944425	0.867907399
692	0.3838944416	0.867907399
693	0.3833648085	0.8665456196
694	0.3833648035	0.8665456196
695	0.3833647968	0.8665456196
696	0.383364778	0.8665456196
697	0.3833647731	0.8665456196
698	0.3824919541	0.8638220608
699	0.3824919412	0.8638220608
700	0.3824919389	0.8638220608
701	0.3824919366	0.8638220608
702	0.3824919179	0.8638220608
703	0.3824919147	0.8638220608
704	0.3824919034	0.8638220608
705	0.3824919031	0.8638220608
706	0.3824919021	0.8638220608
707	0.3824918854	0.8638220608
708	0.3824918698	0.8638220608
709	0.3824918602	0.8638220608
710	0.3824918584	0.8638220608
711	0.3824918512	0.8638220608
712	0.3824918428	0.8638220608
713	0.3824918407	0.8638220608
714	0.3816723259	0.8638220608
715	0.3816723183	0.8638220608
716	0.3804240359	0.8638220608
717	0.3804240202	0.8638220608
718	0.3804240061	0.8638220608
719	0.3804240029	0.8638220608
720	0.3803854849	0.8638220608
721	0.3803854707	0.8638220608
722	0.3803854699	0.8638220608
723	0.3803854692	0.8638220608
724	0.3803854685	0.8638220608
725	0.3783175131	0.8683613255
726	0.378317474	0.8683613255
727	0.3783174373	0.8683613255
728	0.3774625166	0.8692691784
729	0.3769911539	0.867907399
730	0.3769911353	0.867907399
731	0.376991117	0.867907399
732	0.3769911005	0.867907399
733	0.3769910964	0.867907399
734	0.3764774467	0.8692691784
735	0.376477441	0.8692691784
736	0.3759973688	0.8692691784
737	0.3759973002	0.8692691784
738	0.3759973	0.8692691784
739	0.3759972997	0.8692691784
740	0.3759972961	0.8692691784
741	0.3751933514	0.8701770313
742	0.3751933256	0.8701770313
743	0.3751932769	0.8701770313
744	0.3751932748	0.8701770313
745	0.3751932726	0.8701770313
746	0.3751932552	0.8701770313
747	0.3751931761	0.8701770313
748	0.3751931413	0.8701770313
749	0.3751931331	0.8701770313
750	0.3751931025	0.8701770313
751	0.3751930985	0.8701770313
752	0.3751930905	0.8701770313
753	0.3744072504	0.8701770313
754	0.374407248	0.8701770313
755	0.3744072381	0.8701770313
756	0.3744072283	0.8701770313
757	0.373427363	0.8701770313
758	0.373427362	0.8701770313
759	0.3734273384	0.8701770313
760	0.3734273303	0.8701770313
761	0.3734272024	0.8701770313
762	0.3734270821	0.8701770313
763	0.3734270616	0.8701770313
764	0.3734270598	0.8701770313
765	0.373427058	0.8701770313
766	0.3734270439	0.8701770313
767	0.3734270368	0.8701770313
768	0.3734270233	0.8701770313
769	0.3734270215	0.8701770313
770	0.3734270181	0.8701770313
771	0.3733961322	0.8688152519
772	0.3733960963	0.8688152519
773	0.3733960947	0.8688152519
774	0.3733960668	0.8688152519
775	0.3728846678	0.8701770313
776	0.3726526936	0.8701770313
777	0.3726526642	0.8701770313
778	0.3726526279	0.8701770313
779	0.3726526035	0.8701770313
780	0.3726525879	0.8701770313
781	0.3726525697	0.8701770313
782	0.3726525517	0.8701770313
783	0.3722117846	0.8701770313
784	0.3722117622	0.8701770313
785	0.3722117453	0.8701770313
786	0.3722117423	0.8701770313
787	0.3722117307	0.8701770313
788	0.3722117249	0.8701770313
789	0.3722117191	0.8701770313
790	0.370389545	0.8692691784
791	0.3703895179	0.8692691784
792	0.3703894998	0.8692691784
793	0.3703894819	0.8692691784
794	0.3703894807	0.8692691784
795	0.3701194055	0.8692691784
796	0.3701193713	0.8692691784
797	0.3693588979	0.8719927372
798	0.3693588924	0.8719927372
799	0.3690932296	0.8719927372
800	0.368472325	0.8692691784
801	0.3684723016	0.8692691784
802	0.3684722915	0.8692691784
803	0.3680333435	0.8692691784
804	0.3680333421	0.8692691784
805	0.3680333365	0.8692691784
806	0.3680333104	0.8692691784
807	0.3680332996	0.8692691784
808	0.3678577673	0.8692691784
809	0.3678577578	0.8692691784
810	0.367857748	0.8692691784
811	0.3678577456	0.8692691784
812	0.3678577432	0.8692691784
813	0.3678577167	0.8692691784
814	0.3678576991	0.8692691784
815	0.3672354103	0.8701770313
816	0.3672353987	0.8701770313
817	0.3672353959	0.8701770313
818	0.3672353644	0.8729005901
819	0.3672353253	0.8729005901
820	0.3672353119	0.8729005901
821	0.3672353092	0.8729005901
822	0.3672352655	0.8729005901
823	0.3672352648	0.8729005901
824	0.3672352642	0.8729005901
825	0.3670712205	0.8701770313
826	0.3670712198	0.8701770313
827	0.3670712192	0.8701770313
828	0.3670712185	0.8701770313
829	0.3670712179	0.8701770313
830	0.3670712172	0.8701770313
831	0.366140419	0.8688152519
832	0.3661404037	0.8688152519
833	0.3661403676	0.8688152519
834	0.3661403526	0.8688152519
835	0.365961063	0.8688152519
836	0.3659610611	0.8688152519
837	0.3659610593	0.8688152519
838	0.3659371641	0.8688152519
839	0.3657690888	0.8688152519
840	0.3657690717	0.8688152519
841	0.3650665365	0.8688152519
842	0.365066401	0.8688152519
843	0.3634504255	0.8710848842
844	0.3634504211	0.8710848842
845	0.3634502814	0.8710848842
846	0.3634502809	0.8710848842
847	0.3634502446	0.8710848842
848	0.3634502364	0.8710848842
849	0.3634502165	0.8710848842
850	0.3634502125	0.8710848842
851	0.3634501473	0.8710848842
852	0.3634501395	0.8710848842
853	0.3634501205	0.8710848842
854	0.3634500581	0.8710848842
855	0.3634499399	0.8710848842
856	0.3634499197	0.8710848842
857	0.362929254	0.8710848842
858	0.3629292535	0.8710848842
859	0.3629292529	0.8710848842
860	0.3629292524	0.8710848842
861	0.3629292519	0.8710848842
862	0.3629292513	0.8710848842
863	0.3625660687	0.8710848842
864	0.3625660587	0.8710848842
865	0.3625660394	0.8710848842
866	0.3625660391	0.8710848842
867	0.3625660391	0.8710848842
868	0.3625660391	0.8710848842
869	0.3625660391	0.8710848842
870	0.3625660391	0.8710848842
871	0.3625660391	0.8710848842
872	0.3625660391	0.8710848842
873	0.3625660391	0.8710848842
874	0.3625660391	0.8710848842
875	0.3625660391	0.8710848842
876	0.3623957881	0.8710848842
877	0.3623957786	0.8710848842
878	0.3623753532	0.8710848842
879	0.3623753509	0.8710848842
880	0.362375342	0.8710848842
881	0.3623753163	0.8710848842
882	0.3623753119	0.8710848842
883	0.3623752636	0.8710848842
884	0.3623752626	0.8710848842
885	0.3623429057	0.8710848842
886	0.3623428977	0.8710848842
