iter	Passed	Remaining
187	7136	182660
188	7172	182574
189	7209	182521
190	7247	182481
191	7283	182395
192	7323	182392
193	7367	182511
194	7410	182595
195	7447	182529
196	7482	182437
197	7526	182528
198	7565	182511
199	7604	182516
200	7643	182500
201	7684	182519
202	7722	182489
203	7761	182465
204	7802	182492
205	7842	182511
206	7881	182487
207	7918	182437
208	7953	182320
209	7992	182301
210	8026	182171
211	8062	182089
212	8102	182093
213	8140	182055
214	8176	181979
215	8219	182052
216	8260	182082
217	8304	182166
218	8347	182233
219	8404	182596
220	8452	182778
221	8496	182861
222	8536	182866
223	8576	182864
224	8609	182705
225	8652	182778
226	8692	182767
227	8737	182877
228	8783	182994
229	8828	183094
230	8862	182966
231	8938	183695
232	8969	183511
233	9006	183449
234	9045	183405
235	9085	183395
236	9121	183322
237	9163	183349
238	9206	183401
239	9254	183551
240	9296	183584
241	9337	183587
242	9377	183580
243	9413	183482
244	9453	183480
245	9497	183537
246	9539	183574
247	9580	183578
248	9613	183427
249	9652	183399
250	9694	183427
251	9739	183497
252	9783	183569
253	9827	183635
254	9865	183577
255	9911	183666
256	9947	183592
257	9983	183487
258	10025	183510
259	10069	183571
260	10116	183688
261	10164	183818
262	10204	183797
263	10242	183747
264	10276	183619
265	10328	183822
266	10366	183765
267	10415	183901
268	10457	183927
269	10504	184029
270	10553	184153
271	10593	184136
272	10635	184150
273	10673	184094
274	10715	184118
275	10760	184183
276	10794	184045
277	10837	184087
278	10881	184124
279	10924	184152
280	10959	184044
281	10991	183900
282	11026	183785
283	11068	183806
284	11111	183827
285	11172	184144
286	11211	184106
287	11251	184085
288	11273	183766
289	11311	183721
290	11352	183703
291	11393	183696
292	11439	183772
293	11483	183819
294	11526	183844
295	11566	183820
296	11609	183833
297	11643	183721
298	11679	183630
299	11721	183642
300	11767	183710
301	11814	183782
302	11859	183838
303	11904	183896
304	11950	183951
305	11995	184004
306	12042	184087
307	12087	184132
308	12133	184194
309	12177	184228
310	12224	184307
311	12266	184319
312	12309	184335
313	12352	184345
314	12395	184353
315	12435	184324
316	12477	184334
317	12520	184346
318	12562	184342
319	12602	184307
320	12642	184284
321	12678	184198
322	12711	184059
323	12745	183945
324	12778	183820
325	12819	183793
326	12862	183805
327	12908	183862
328	12951	183886
329	12993	183874
330	13030	183803
331	13063	183673
332	13085	183394
333	13122	183317
334	13168	183379
335	13216	183458
336	13261	183492
337	13303	183496
338	13338	183396
339	13378	183363
340	13423	183395
341	13468	183433
342	13504	183360
343	13549	183384
344	13586	183319
345	13618	183175
346	13653	183077
347	13691	183020
348	13731	182990
349	13770	182953
350	13814	182979
351	13860	183015
352	13905	183060
353	13951	183099
354	13990	183064
355	14039	183144
356	14080	183129
357	14118	183062
358	14155	182997
359	14196	182971
360	14238	182970
361	14278	182943
362	14322	182957
363	14367	182991
364	14414	183043
365	14460	183083
366	14504	183110
367	14561	183284
368	14596	183190
369	14632	183101
370	14672	183075
371	14716	183092
372	14757	183068
373	14803	183107
374	14849	183141
375	14893	183157
376	14929	183078
377	14975	183113
378	14993	182813
379	15035	182803
380	15080	182827
381	15132	182942
382	15173	182912
383	15210	182847
384	15242	182714
385	15280	182648
386	15332	182759
387	15390	182935
388	15433	182934
389	15477	182951
390	15521	182966
391	15567	182994
392	15611	183005
393	15658	183055
394	15703	183077
395	15746	183077
396	15792	183106
397	15832	183071
398	15874	183057
399	15912	182997
400	15958	183025
401	16005	183065
402	16049	183074
403	16094	183092
404	16140	183121
405	16184	183136
406	16220	183046
407	16253	182934
408	16292	182882
409	16345	182989
410	16392	183032
411	16441	183089
412	16472	182955
413	16518	182981
414	16561	182971
415	16592	182833
416	16630	182778
417	16675	182795
418	16720	182807
419	16770	182880
420	16820	182942
421	16860	182912
422	16905	182928
423	16950	182938
424	16996	182960
425	17040	182969
426	17086	182985
427	17133	183020
428	17178	183039
429	17225	183075
430	17258	182951
431	17299	182929
432	17341	182910
433	17398	183047
434	17516	183824
435	17610	184349
436	17651	184311
437	17685	184208
438	17750	184416
439	17792	184399
440	17829	184315
441	17870	184285
442	17918	184321
443	17959	184288
444	17994	184187
445	18033	184135
446	18068	184044
447	18098	183898
448	18129	183760
449	18156	183586
450	18185	183429
451	18217	183304
452	18254	183225
453	18288	183126
454	18322	183023
455	18362	182984
456	18407	182983
457	18466	183135
458	18514	183165
459	18562	183201
460	18607	183210
461	18651	183204
462	18692	183169
463	18734	183145
464	18770	183060
465	18807	182992
466	18842	182892
467	18879	182825
468	18922	182806
469	18967	182817
470	19016	182860
471	19063	182877
472	19110	182901
473	19157	182927
474	19202	182926
475	19245	182913
476	19287	182887
477	19340	182968
478	19388	182994
479	19427	182941
480	19473	182953
481	19507	182853
482	19545	182793
483	19589	182783
484	19633	182776
485	19675	182748
486	19716	182710
487	19755	182657
488	19793	182596
489	19834	182554
490	19874	182509
491	19912	182447
492	19956	182440
493	20001	182445
494	20048	182466
495	20095	182478
496	20142	182495
497	20188	182504
498	20230	182483
499	20266	182402
500	20306	182352
501	20352	182359
502	20397	182362
503	20443	182365
504	20499	182470
505	20538	182414
506	20572	182315
507	20609	182243
508	20643	182143
509	20678	182051
510	20721	182037
511	20766	182032
512	20811	182029
513	20855	182018
514	20898	181999
515	20945	182012
516	20980	181923
517	21023	181907
518	21056	181797
519	21086	181672
520	21119	181558
521	21159	181520
522	21202	181499
523	21237	181409
524	21276	181360
525	21311	181267
526	21344	181166
527	21377	181063
528	21413	180985
529	21463	181026
530	21510	181040
531	21564	181106
532	21597	181007
533	21634	180938
534	21668	180842
535	21702	180744
536	21740	180686
537	21806	180853
538	21849	180834
539	21896	180851
540	21934	180786
541	21969	180698
542	22001	180593
543	22035	180495
544	22071	180417
545	22113	180393
546	22151	180327
547	22185	180233
548	22220	180149
549	22252	180046
550	22288	179965
551	22332	179958
552	22376	179943
553	22423	179956
554	22474	179997
555	22522	180017
556	22592	180210
557	22633	180171
558	22664	180060
559	22707	180040
560	22751	180022
561	22795	180011
562	22842	180021
563	22888	180023
564	22936	180041
565	22981	180034
566	23028	180047
567	23069	180006
568	23122	180064
569	23184	180189
570	23240	180262
571	23272	180161
572	23303	180041
573	23341	179984
574	23380	179931
575	23419	179876
576	23464	179864
577	23510	179870
578	23556	179870
579	23591	179786
580	23632	179742
581	23668	179669
582	23707	179619
583	23754	179625
584	23798	179606
585	23848	179638
586	23906	179723
587	23940	179634
588	23970	179513
589	24005	179430
590	24045	179385
591	24084	179330
592	24118	179243
593	24157	179187
594	24202	179183
595	24247	179171
596	24282	179090
597	24335	179138
598	24378	179117
599	24415	179043
600	24455	178999
601	24529	179202
602	24568	179149
603	24603	179069
604	24653	179096
605	24701	179102
606	24739	179042
607	24782	179021
608	24827	179011
609	24872	178999
610	24915	178976
611	24961	178969
612	25004	178945
613	25047	178919
614	25093	178918
615	25140	178923
616	25184	178904
617	25227	178881
618	25271	178863
619	25314	178835
620	25358	178819
621	25399	178776
622	25444	178764
623	25488	178743
624	25530	178715
625	25573	178688
626	25617	178667
627	25673	178730
628	25716	178705
629	25749	178610
630	25786	178545
631	25824	178483
632	25857	178387
633	25892	178304
634	25928	178230
635	25971	178206
636	26014	178182
637	26053	178130
638	26097	178105
639	26135	178051
640	26175	177998
641	26215	177952
642	26255	177905
643	26283	177782
644	26322	177726
645	26366	177705
646	26409	177679
647	26450	177639
648	26496	177634
649	26541	177622
650	26573	177522
651	26617	177501
652	26661	177484
653	26719	177555
654	26764	177543
655	26807	177519
656	26848	177479
657	26881	177387
658	26921	177338
659	26963	177306
660	27008	177294
661	27043	177212
662	27085	177176
663	27132	177177
664	27171	177122
665	27208	177059
666	27246	176999
667	27292	176989
668	27334	176960
669	27381	176959
670	27426	176944
671	27472	176935
672	27517	176923
673	27563	176912
674	27602	176858
675	27642	176816
676	27688	176808
677	27752	176909
678	27798	176905
679	27845	176899
680	27884	176847
681	27914	176739
682	27951	176671
683	27992	176631
684	28030	176569
685	28076	176565
686	28121	176548
687	28170	176556
688	28226	176607
689	28258	176515
690	28298	176469
691	28344	176454
692	28404	176536
693	28444	176487
694	28487	176457
695	28532	176444
696	28574	176407
697	28616	176374
698	28662	176359
699	28706	176340
700	28748	176307
701	28794	176294
702	28837	176263
703	28882	176247
704	28925	176221
705	28973	176223
706	29022	176229
707	29066	176203
708	29105	176152
709	29141	176082
710	29171	175972
711	29203	175874
712	29238	175801
713	29277	175746
714	29319	175713
715	29365	175702
716	29410	175686
717	29446	175610
718	29489	175583
719	29534	175566
720	29574	175517
721	29620	175506
722	29667	175503
723	29710	175472
724	29756	175461
725	29828	175600
726	29874	175591
727	29921	175582
728	29967	175572
729	30004	175504
730	30042	175449
731	30085	175413
732	30119	175335
733	30174	175375
734	30211	175310
735	30244	175221
736	30281	175156
737	30321	175110
738	30354	175019
739	30391	174955
740	30423	174865
741	30455	174770
742	30496	174726
743	30539	174700
744	30583	174673
745	30620	174611
746	30659	174560
747	30697	174498
748	30740	174472
749	30786	174459
750	30825	174402
751	30886	174473
752	30932	174461
753	30977	174441
754	31022	174423
755	31067	174406
756	31108	174365
757	31151	174333
758	31195	174308
759	31239	174282
760	31286	174274
761	31324	174215
762	31357	174129
763	31398	174089
764	31446	174085
765	31498	174106
766	31542	174082
767	31586	174053
768	31623	173989
769	31658	173917
770	31697	173861
771	31738	173823
772	31779	173777
773	31820	173738
774	31857	173672
775	31902	173652
776	31933	173557
777	31965	173468
778	31996	173371
779	32030	173295
780	32062	173205
781	32095	173120
782	32134	173067
783	32174	173020
784	32218	172992
785	32262	172967
786	32298	172899
787	32334	172832
788	32366	172744
789	32399	172659
790	32429	172561
791	32460	172465
792	32492	172376
793	32524	172289
794	32555	172193
795	32587	172109
796	32620	172023
797	32651	171929
798	32682	171840
799	32716	171761
800	32747	171668
801	32779	171579
802	32812	171499
803	32843	171408
804	32874	171314
805	32915	171276
806	32947	171187
807	32978	171097
808	33010	171009
809	33039	170908
810	33073	170833
811	33105	170745
812	33134	170646
813	33164	170547
814	33196	170462
815	33229	170383
816	33261	170297
817	33299	170242
818	33340	170203
819	33376	170136
820	33415	170089
821	33453	170037
822	33491	169982
823	33528	169920
824	33565	169862
825	33602	169801
826	33644	169769
827	33685	169729
828	33730	169708
829	33766	169648
830	33811	169628
831	33849	169573
832	33890	169535
833	33934	169510
834	33986	169527
835	34022	169462
836	34058	169395
837	34095	169339
838	34128	169260
839	34172	169235
840	34210	169183
841	34254	169157
842	34299	169135
843	34342	169109
844	34389	169099
845	34423	169023
846	34455	168940
847	34498	168913
848	34536	168857
849	34568	168775
850	34600	168690
851	34631	168603
852	34666	168538
853	34707	168499
854	34749	168465
855	34796	168453
856	34841	168433
857	34877	168370
858	34913	168309
859	34948	168241
860	34999	168250
861	35034	168183
862	35073	168132
863	35115	168097
864	35154	168048
865	35196	168014
866	35234	167963
867	35269	167896
868	35315	167878
869	35351	167818
870	35391	167775
871	35434	167744
872	35468	167671
873	35499	167585
874	35529	167498
875	35562	167419
876	35603	167379
877	35650	167370
878	35695	167349
879	35741	167335
880	35786	167314
881	35829	167287
882	35915	167455
883	35946	167368
884	35977	167286
885	36042	167356
886	36081	167307
887	36123	167273
888	36158	167209
889	36200	167173
890	36246	167156
891	36290	167131
892	36329	167082
893	36371	167047
894	36406	166982
895	36449	166953
896	36487	166898
897	36525	166848
898	36571	166831
899	36615	166805
900	36654	166757
901	36699	166734
902	36742	166706
903	36788	166689
904	36834	166670
905	36881	166660
906	36922	166617
907	36959	166562
908	37003	166538
909	37042	166485
910	37091	166482
911	37129	166431
912	37174	166410
913	37213	166362
914	37245	166279
915	37281	166218
916	37326	166200
917	37370	166171
918	37408	166121
919	37453	166099
920	37496	166067
921	37535	166021
922	37586	166024
923	37630	165998
924	37666	165935
925	37704	165882
926	37746	165847
927	37787	165810
928	37833	165790
929	37879	165772
930	37922	165741
931	37965	165711
932	38002	165654
933	38034	165577
934	38075	165536
935	38136	165582
936	38177	165546
937	38222	165520
938	38259	165463
939	38297	165413
940	38343	165394
941	38385	165357
942	38429	165334
943	38477	165322
944	38513	165262
945	38546	165187
946	38587	165147
947	38624	165089
948	38669	165070
949	38714	165044
950	38760	165029
951	38804	165002
952	38839	164935
953	38885	164917
954	38930	164895
955	38975	164869
956	39013	164820
957	39047	164749
958	39079	164672
959	39121	164637
960	39177	164660
961	39215	164608
962	39250	164542
963	39292	164505
964	39330	164454
965	39374	164425
966	39418	164399
967	39459	164358
968	39503	164333
969	39551	164321
970	39592	164281
971	39640	164271
972	39675	164207
973	39718	164175
974	39760	164141
975	39804	164112
976	39851	164095
977	39893	164062
978	39939	164043
979	39976	163983
980	40010	163915
981	40045	163852
982	40081	163792
983	40125	163762
984	40171	163746
985	40232	163786
986	40278	163764
987	40322	163739
988	40368	163717
989	40411	163687
990	40461	163683
991	40505	163656
992	40551	163636
993	40600	163625
994	40643	163594
995	40690	163580
996	40733	163545
997	40776	163513
998	40821	163490
999	40867	163468
1000	40913	163451
1001	40959	163427
1002	41004	163404
1003	41049	163378
1004	41094	163354
1005	41133	163306
1006	41173	163263
1007	41211	163210
1008	41254	163179
1009	41298	163149
1010	41336	163096
1011	41379	163063
1012	41418	163016
1013	41460	162979
1014	41503	162948
1015	41548	162923
1016	41591	162891
1017	41629	162835
1018	41670	162798
1019	41716	162777
1020	41753	162719
1021	41798	162694
1022	41835	162640
1023	41879	162608
1024	41921	162573
1025	41965	162544
1026	42004	162497
1027	42044	162450
1028	42087	162418
1029	42130	162384
1030	42178	162372
1031	42233	162386
1032	42264	162306
1033	42314	162300
1034	42350	162241
1035	42385	162179
1036	42427	162141
1037	42480	162144
1038	42521	162104
1039	42565	162077
1040	42613	162062
1041	42658	162037
1042	42701	162003
1043	42746	161978
1044	42787	161935
1045	42834	161917
1046	42878	161891
1047	42925	161871
1048	42961	161810
1049	43002	161772
1050	43049	161752
1051	43091	161716
1052	43135	161687
1053	43181	161665
1054	43226	161637
1055	43272	161615
1056	43314	161577
1057	43368	161586
1058	43409	161546
1059	43452	161512
1060	43496	161483
1061	43539	161449
1062	43576	161392
1063	43619	161360
1064	43664	161332
1065	43709	161307
1066	43754	161282
1067	43801	161261
1068	43846	161235
1069	43892	161210
1070	43935	161177
1071	43980	161151
1072	44024	161123
1073	44061	161065
1074	44105	161035
1075	44150	161008
1076	44196	160987
1077	44240	160957
1078	44290	160948
1079	44328	160895
1080	44365	160840
1081	44411	160817
1082	44444	160745
1083	44491	160727
1084	44526	160663
1085	44558	160591
1086	44593	160527
1087	44629	160469
1088	44667	160419
1089	44708	160376
1090	44746	160324
1091	44783	160268
1092	44828	160241
1093	44867	160195
1094	44910	160160
1095	44952	160123
1096	44999	160102
1097	45042	160070
1098	45087	160041
1099	45134	160022
1100	45179	159994
1101	45216	159941
1102	45254	159887
1103	45300	159865
1104	45346	159840
1105	45392	159816
1106	45455	159852
1107	45496	159811
1108	45540	159782
1109	45584	159752
1110	45631	159730
1111	45676	159704
1112	45723	159682
1113	45767	159653
1114	45813	159629
1115	45859	159605
1116	45893	159540
1117	45926	159469
1118	45966	159424
1119	46008	159386
1120	46052	159355
1121	46095	159322
1122	46139	159289
1123	46183	159258
1124	46227	159228
1125	46266	159178
1126	46304	159129
1127	46344	159082
1128	46378	159019
1129	46415	158961
1130	46470	158970
1131	46509	158920
1132	46552	158885
1133	46599	158864
1134	46638	158815
1135	46684	158793
1136	46729	158766
1137	46764	158704
1138	46808	158670
1139	46852	158641
1140	46896	158610
1141	46935	158560
1142	46970	158500
1143	47007	158444
1144	47041	158378
1145	47085	158347
1146	47119	158283
1147	47162	158249
1148	47208	158224
1149	47252	158194
1150	47298	158168
1151	47341	158133
1152	47385	158100
1153	47431	158078
1154	47484	158076
1155	47556	158137
1156	47589	158070
1157	47621	157997
1158	47658	157942
1159	47693	157883
1160	47735	157842
1161	47777	157805
1162	47820	157771
1163	47858	157718
1164	47894	157660
1165	47928	157596
1166	47962	157532
1167	47996	157467
1168	48034	157415
1169	48073	157367
1170	48106	157301
1171	48154	157281
1172	48195	157241
1173	48236	157199
1174	48277	157159
1175	48321	157128
1176	48360	157079
1177	48394	157013
1178	48434	156969
1179	48476	156932
1180	48518	156895
1181	48636	157100
1182	48681	157071
1183	48717	157015
1184	48755	156963
1185	48799	156933
1186	48836	156877
1187	48878	156838
1188	48919	156797
1189	48961	156758
1190	49003	156720
1191	49038	156660
1192	49071	156592
1193	49104	156526
1194	49145	156485
1195	49190	156453
1196	49232	156417
1197	49270	156364
1198	49316	156340
1199	49360	156309
1200	49403	156271
1201	49449	156248
1202	49493	156215
1203	49534	156175
1204	49577	156138
1205	49648	156189
1206	49686	156141
1207	49727	156098
1208	49765	156045
1209	49808	156011
1210	49846	155959
1211	49882	155902
1212	49918	155846
1213	49959	155803
1214	50003	155773
1215	50050	155750
1216	50102	155740
1217	50136	155677
1218	50171	155619
1219	50212	155577
1220	50255	155541
1221	50297	155501
1222	50338	155462
1223	50382	155427
1224	50419	155374
1225	50451	155303
1226	50492	155264
1227	50528	155206
1228	50571	155171
1229	50615	155137
1230	50682	155175
1231	50716	155113
1232	50757	155072
1233	50798	155030
1234	50841	154993
1235	50886	154965
1236	50930	154931
1237	50972	154892
1238	51010	154842
1239	51055	154814
1240	51103	154792
1241	51143	154747
1242	51183	154703
1243	51228	154674
1244	51259	154603
1245	51300	154560
1246	51344	154528
1247	51379	154466
1248	51421	154430
1249	51464	154392
1250	51508	154361
1251	51552	154327
1252	51596	154295
1253	51640	154264
1254	51679	154213
1255	51745	154248
1256	51783	154196
1257	51818	154136
1258	51851	154071
1259	51893	154033
1260	51942	154015
1261	51993	154004
1262	52037	153970
1263	52082	153938
1264	52127	153909
1265	52174	153885
1266	52212	153835
1267	52255	153800
1268	52301	153771
1269	52345	153739
1270	52385	153695
1271	52436	153682
1272	52483	153657
1273	52529	153630
1274	52571	153590
1275	52613	153553
1276	52659	153523
1277	52699	153481
1278	52742	153443
1279	52809	153478
1280	52844	153418
1281	52886	153378
1282	52921	153319
1283	52960	153271
1284	53003	153234
1285	53049	153207
1286	53093	153173
1287	53140	153149
1288	53182	153109
1289	53226	153076
1290	53261	153019
1291	53301	152973
1292	53343	152935
1293	53382	152887
1294	53413	152815
1295	53458	152786
1296	53502	152750
1297	53547	152720
1298	53591	152687
1299	53636	152657
1300	53669	152593
1301	53704	152535
1302	53748	152501
1303	53793	152469
1304	53854	152484
1305	53896	152446
1306	53937	152403
1307	53978	152360
1308	54022	152328
1309	54067	152297
1310	54111	152262
1311	54156	152232
1312	54203	152207
1313	54240	152154
1314	54280	152108
1315	54318	152058
1316	54360	152019
1317	54398	151967
1318	54431	151903
1319	54467	151848
1320	54516	151828
1321	54561	151798
1322	54604	151761
1323	54649	151731
1324	54695	151702
1325	54737	151663
1326	54779	151624
1327	54824	151592
1328	54876	151580
1329	54929	151573
1330	54974	151542
1331	55005	151470
1332	55037	151404
1333	55077	151358
1334	55115	151309
1335	55158	151273
1336	55204	151244
1337	55247	151206
1338	55288	151166
1339	55331	151128
1340	55375	151096
1341	55419	151060
1342	55458	151013
1343	55498	150969
1344	55536	150917
1345	55581	150887
1346	55627	150859
1347	55673	150831
1348	55718	150799
1349	55763	150767
1350	55805	150729
1351	55845	150684
1352	55881	150628
1353	55946	150650
1354	55985	150603
1355	56027	150562
1356	56064	150510
1357	56096	150443
1358	56133	150391
1359	56168	150333
1360	56203	150273
1361	56247	150239
1362	56290	150203
1363	56337	150179
1364	56384	150152
1365	56417	150087
1366	56459	150049
1367	56505	150021
1368	56550	149987
1369	56586	149934
1370	56630	149898
1371	56671	149857
1372	56711	149812
1373	56752	149770
1374	56794	149730
1375	56837	149694
1376	56882	149663
1377	56927	149631
1378	56995	149658
1379	57029	149599
1380	57080	149582
1381	57110	149511
1382	57136	149430
1383	57165	149358
1384	57194	149282
1385	57225	149215
1386	57254	149143
1387	57284	149072
1388	57313	148999
1389	57343	148928
1390	57379	148873
1391	57417	148824
1392	57454	148771
1393	57490	148716
1394	57530	148672
1395	57569	148624
1396	57604	148568
1397	57634	148497
1398	57664	148426
1399	57695	148360
1400	57734	148312
1401	57774	148269
1402	57818	148233
1403	57849	148167
1404	57882	148105
1405	57916	148046
1406	57952	147989
1407	57987	147934
1408	58036	147911
1409	58067	147846
1410	58117	147825
1411	58155	147778
1412	58185	147707
1413	58214	147635
1414	58243	147563
1415	58278	147506
1416	58317	147461
1417	58356	147414
1418	58391	147356
1419	58433	147317
1420	58473	147273
1421	58506	147213
1422	58547	147169
1423	58587	147128
1424	58624	147076
1425	58667	147039
1426	58709	147001
1427	58749	146955
1428	58790	146914
1429	58832	146876
1430	58876	146841
1431	58915	146795
1432	58956	146754
1433	58990	146695
1434	59024	146635
1435	59078	146626
1436	59112	146567
1437	59151	146522
1438	59197	146491
1439	59238	146451
1440	59284	146420
1441	59324	146377
1442	59365	146335
1443	59406	146294
1444	59448	146255
1445	59492	146222
1446	59561	146249
1447	59593	146184
1448	59623	146117
1449	59657	146057
1450	59697	146015
1451	59741	145980
1452	59784	145943
1453	59830	145914
1454	59870	145870
1455	59911	145827
1456	59945	145770
1457	59976	145704
1458	60018	145663
1459	60057	145617
1460	60104	145593
1461	60323	145980
1462	60353	145911
1463	60383	145843
1464	60411	145771
1465	60440	145699
1466	60469	145629
1467	60522	145615
1468	60550	145544
1469	60582	145479
1470	60616	145420
1471	60647	145357
1472	60682	145299
1473	60712	145231
1474	60742	145165
1475	60779	145112
1476	60814	145057
1477	60855	145015
1478	60885	144946
1479	60914	144876
1480	60943	144807
1481	61002	144809
1482	61034	144746
1483	61064	144678
1484	61099	144623
1485	61135	144568
1486	61174	144524
1487	61217	144486
1488	61262	144454
1489	61305	144417
1490	61383	144462
1491	61428	144431
1492	61480	144414
1493	61525	144382
1494	61569	144348
1495	61614	144316
1496	61650	144262
1497	61689	144216
1498	61733	144182
1499	61778	144149
1500	61819	144107
1501	61859	144065
1502	61892	144004
1503	61934	143965
1504	61975	143922
1505	62006	143857
1506	62050	143824
1507	62090	143779
1508	62134	143745
1509	62168	143688
1510	62204	143635
1511	62245	143593
1512	62289	143559
1513	62336	143529
1514	62387	143512
1515	62444	143507
1516	62485	143464
1517	62530	143433
1518	62575	143400
1519	62615	143357
1520	62660	143322
1521	62700	143280
1522	62738	143230
1523	62778	143187
1524	62813	143132
1525	62851	143084
1526	62892	143042
1527	62936	143007
1528	62982	142977
1529	63025	142939
1530	63068	142903
1531	63104	142849
1532	63138	142793
1533	63175	142741
1534	63206	142677
1535	63247	142636
1536	63291	142601
1537	63336	142568
1538	63382	142537
1539	63427	142504
1540	63501	142538
1541	63538	142488
1542	63574	142433
1543	63605	142370
1544	63639	142312
1545	63672	142253
1546	63701	142184
1547	63733	142124
1548	63772	142078
1549	63814	142037
1550	63844	141971
1551	63879	141917
1552	63918	141872
1553	63951	141812
1554	63983	141751
1555	64015	141689
1556	64042	141617
1557	64074	141555
1558	64103	141487
1559	64131	141417
1560	64158	141345
1561	64188	141280
1562	64231	141243
1563	64269	141195
1564	64311	141155
1565	64355	141121
1566	64394	141076
1567	64432	141027
1568	64469	140977
1569	64551	141025
1570	64589	140979
1571	64635	140949
1572	64676	140906
1573	64715	140860
1574	64743	140790
1575	64775	140729
1576	64809	140673
1577	64847	140626
1578	64878	140564
1579	64906	140494
1580	64935	140426
1581	64964	140358
1582	65001	140309
1583	65031	140244
1584	65060	140177
1585	65090	140112
1586	65119	140045
1587	65150	139982
1588	65178	139913
1589	65212	139857
1590	65254	139818
1591	65296	139780
1592	65325	139714
1593	65354	139646
1594	65384	139583
1595	65413	139515
1596	65450	139466
1597	65486	139414
1598	65515	139347
1599	65544	139281
1600	65605	139284
1601	65643	139235
1602	65681	139188
1603	65722	139147
1604	65756	139093
1605	65788	139033
1606	65819	138971
1607	65849	138905
1608	65877	138837
1609	65905	138770
1610	65933	138702
1611	65963	138637
1612	65993	138575
1613	66025	138515
1614	66057	138454
1615	66089	138394
1616	66122	138337
1617	66152	138273
1618	66179	138203
1619	66205	138132
1620	66236	138070
1621	66270	138016
1622	66308	137969
1623	66350	137931
1624	66380	137868
1625	66407	137797
1626	66435	137729
1627	66465	137667
1628	66504	137621
1629	66536	137564
1630	66570	137508
1631	66611	137468
1632	66683	137492
1633	66722	137445
1634	66764	137407
1635	66827	137413
1636	66861	137357
1637	66893	137299
1638	66925	137240
1639	66965	137198
1640	67007	137159
1641	67049	137119
1642	67092	137083
1643	67130	137037
1644	67170	136996
1645	67213	136959
1646	67259	136929
1647	67304	136895
1648	67347	136859
1649	67390	136822
1650	67434	136787
1651	67480	136757
1652	67523	136721
1653	67566	136685
1654	67609	136649
1655	67657	136621
1656	67727	136640
1657	67766	136595
1658	67816	136572
1659	67858	136533
1660	67905	136506
1661	67939	136451
1662	67970	136391
1663	68003	136333
1664	68037	136279
1665	68077	136237
