iter	Logloss	Accuracy
879	0.1340584153	0.9632319564
880	0.1338458869	0.9632319564
881	0.1337194547	0.9632319564
882	0.1337194515	0.9632319564
883	0.1336029398	0.9632319564
884	0.133409694	0.9632319564
885	0.1332697125	0.9636858829
886	0.1331829956	0.9636858829
887	0.1330694311	0.9632319564
888	0.1328644773	0.9645937358
889	0.1327598487	0.9645937358
890	0.1326320157	0.9645937358
891	0.1325603859	0.9645937358
892	0.132445198	0.9645937358
893	0.1324370535	0.9645937358
894	0.1323285173	0.9645937358
895	0.1321562315	0.9645937358
896	0.1320038871	0.9645937358
897	0.1319386961	0.9645937358
898	0.1317808393	0.9645937358
899	0.1316400489	0.9645937358
900	0.1315234656	0.9645937358
901	0.1314192194	0.9645937358
902	0.1314192175	0.9645937358
903	0.1313102048	0.9645937358
904	0.1311320198	0.9645937358
905	0.1310403393	0.9645937358
906	0.1308256663	0.9645937358
907	0.1306760491	0.9645937358
908	0.1305997326	0.9645937358
909	0.1304687485	0.9645937358
910	0.1302800762	0.9645937358
911	0.1301799315	0.9645937358
912	0.1301703208	0.9645937358
913	0.1300938145	0.9645937358
914	0.1300739113	0.9645937358
915	0.1300125798	0.9645937358
916	0.1298967544	0.9650476623
917	0.1296816243	0.9655015887
918	0.1295410279	0.9650476623
919	0.1293591954	0.9650476623
920	0.1292001403	0.9655015887
921	0.1290205609	0.9655015887
922	0.1288952022	0.9655015887
923	0.1286691185	0.9659555152
924	0.1286187842	0.9664094417
925	0.1284498324	0.9659555152
926	0.1283857694	0.9659555152
927	0.128318985	0.9659555152
928	0.1282447002	0.9659555152
929	0.1280455165	0.9664094417
930	0.1279472477	0.9664094417
931	0.1277144186	0.9655015887
932	0.1276553785	0.9655015887
933	0.1275720001	0.9655015887
934	0.1275630044	0.9655015887
935	0.1274849838	0.9655015887
936	0.1274019806	0.9655015887
937	0.1272754719	0.9668633681
938	0.1271002877	0.9673172946
939	0.126992673	0.9673172946
940	0.1269030014	0.9673172946
941	0.1268984021	0.9673172946
942	0.1268287776	0.9673172946
943	0.1267241113	0.9668633681
944	0.1266307206	0.9668633681
945	0.1265596547	0.9668633681
946	0.1264602047	0.9673172946
947	0.1264126464	0.9673172946
948	0.1261632213	0.9673172946
949	0.1261037532	0.9673172946
950	0.1260107929	0.9673172946
951	0.1259088267	0.9673172946
952	0.1257409152	0.9677712211
953	0.12561737	0.968679074
954	0.1254685488	0.968679074
955	0.1253909113	0.968679074
956	0.1252518212	0.9682251475
957	0.1251717783	0.9677712211
958	0.1251634253	0.9677712211
959	0.1250490327	0.9677712211
960	0.1249456146	0.9677712211
961	0.1248270603	0.9691330005
962	0.1246905075	0.9691330005
963	0.12455833	0.9691330005
964	0.1244919231	0.9691330005
965	0.1243529567	0.9691330005
966	0.124259412	0.9691330005
967	0.1241857643	0.9691330005
968	0.1239517792	0.9691330005
969	0.1238722425	0.9695869269
970	0.123788698	0.9695869269
971	0.1236833567	0.9695869269
972	0.1235382889	0.9695869269
973	0.1234089689	0.9695869269
974	0.123346237	0.9695869269
975	0.1232876114	0.9695869269
976	0.1232315378	0.9695869269
977	0.1231636059	0.9695869269
978	0.1230722165	0.9695869269
979	0.1229303018	0.9695869269
980	0.1227468564	0.9695869269
981	0.1225166971	0.9704947798
982	0.1224057351	0.9704947798
983	0.1221214699	0.9704947798
984	0.1219815493	0.9704947798
985	0.1217595369	0.9704947798
986	0.1217588777	0.9704947798
987	0.12164184	0.9704947798
988	0.121512593	0.9704947798
989	0.1214002999	0.9704947798
990	0.121306138	0.9704947798
991	0.121252051	0.9704947798
992	0.1210847715	0.9704947798
993	0.1209526284	0.9704947798
994	0.1209143093	0.9704947798
995	0.1208760436	0.9704947798
996	0.1207499524	0.9709487063
997	0.1206138703	0.9709487063
998	0.1205617216	0.9709487063
999	0.1204665965	0.9709487063
1000	0.1203882987	0.9709487063
1001	0.1202936008	0.9709487063
1002	0.1200843974	0.9709487063
1003	0.1199480793	0.9709487063
1004	0.1197420632	0.9709487063
1005	0.119599478	0.9709487063
1006	0.1194951237	0.9709487063
1007	0.1192973801	0.9709487063
1008	0.1192460296	0.9709487063
1009	0.1190734502	0.9709487063
1010	0.1188297788	0.9709487063
1011	0.1187529503	0.9709487063
1012	0.1186946082	0.9709487063
1013	0.1184796149	0.9709487063
1014	0.118410674	0.9709487063
1015	0.1183052944	0.9709487063
1016	0.118211726	0.9709487063
1017	0.11805424	0.9709487063
1018	0.1179689445	0.9709487063
1019	0.117836958	0.9709487063
1020	0.1177469971	0.9709487063
1021	0.1175567417	0.9709487063
1022	0.1175046878	0.9709487063
1023	0.1173913715	0.9709487063
1024	0.1173420689	0.9709487063
1025	0.1170451766	0.9709487063
1026	0.1170451707	0.9709487063
1027	0.1169850604	0.9709487063
1028	0.1168592008	0.9709487063
1029	0.1167315685	0.9709487063
1030	0.1166542116	0.9709487063
1031	0.1164354701	0.9709487063
1032	0.1164255338	0.9709487063
1033	0.116323301	0.9709487063
1034	0.1161308969	0.9709487063
1035	0.1159055421	0.9709487063
1036	0.1157867463	0.9709487063
1037	0.1157011419	0.9709487063
1038	0.1155969736	0.9709487063
1039	0.1153981488	0.9709487063
1040	0.1152439981	0.9709487063
1041	0.1150813006	0.9709487063
1042	0.1150064631	0.9709487063
1043	0.1148582734	0.9709487063
1044	0.114727493	0.9709487063
1045	0.1146089009	0.9709487063
1046	0.1145297527	0.9709487063
1047	0.1144638426	0.9709487063
1048	0.1144158736	0.9709487063
1049	0.1143987966	0.9709487063
1050	0.1141940842	0.9709487063
1051	0.1141505613	0.9709487063
1052	0.1139541971	0.9709487063
1053	0.1138825346	0.9714026328
1054	0.1138453011	0.9709487063
1055	0.113750246	0.9714026328
1056	0.1136587442	0.9714026328
1057	0.1135332592	0.9714026328
1058	0.1133413303	0.9714026328
1059	0.1132699694	0.9714026328
1060	0.1131741356	0.9718565592
1061	0.1131161915	0.9718565592
1062	0.1130476008	0.9718565592
1063	0.1129465945	0.9718565592
1064	0.1128637064	0.9718565592
1065	0.1128165784	0.9718565592
1066	0.1127320234	0.9718565592
1067	0.1124887565	0.9718565592
1068	0.1124463874	0.9718565592
1069	0.1122348743	0.9718565592
1070	0.1121865178	0.9718565592
1071	0.1121283703	0.9718565592
1072	0.1119436025	0.9723104857
1073	0.1118956598	0.9727644122
1074	0.1117435419	0.9727644122
1075	0.1116851903	0.9727644122
1076	0.111596886	0.9727644122
1077	0.111418227	0.9727644122
1078	0.1113725444	0.9727644122
1079	0.111287575	0.9727644122
1080	0.1112805886	0.9727644122
1081	0.1111995981	0.9727644122
1082	0.1111400219	0.9727644122
1083	0.1110163346	0.9727644122
1084	0.1109043886	0.9732183386
1085	0.1108218346	0.9732183386
1086	0.1107393533	0.9732183386
1087	0.1106205634	0.9732183386
1088	0.1105365096	0.9732183386
1089	0.1104915203	0.9732183386
1090	0.1104181309	0.9732183386
1091	0.1102167842	0.9732183386
1092	0.110044886	0.9732183386
1093	0.1099276297	0.9732183386
1094	0.1098493085	0.9732183386
1095	0.1096063862	0.9732183386
1096	0.1093435271	0.9732183386
1097	0.1092116794	0.9732183386
1098	0.1091340403	0.9727644122
1099	0.1091239022	0.9727644122
1100	0.1090697449	0.9732183386
1101	0.1089556623	0.9732183386
1102	0.1087048926	0.9732183386
1103	0.1086519895	0.9727644122
1104	0.1086030739	0.9727644122
1105	0.108450682	0.9727644122
1106	0.1083766986	0.9732183386
1107	0.108258389	0.9741261916
1108	0.1080967049	0.9741261916
1109	0.1079965106	0.9741261916
1110	0.1077981842	0.9741261916
1111	0.1077257209	0.9741261916
1112	0.1076263508	0.9741261916
1113	0.1076226424	0.9741261916
1114	0.1075325574	0.9741261916
1115	0.1074377412	0.974580118
1116	0.1073934572	0.9741261916
1117	0.1073164074	0.9741261916
1118	0.1071282651	0.974580118
1119	0.1070752063	0.974580118
1120	0.1069675378	0.974580118
1121	0.1068936157	0.974580118
1122	0.1067915674	0.974580118
1123	0.1067273264	0.974580118
1124	0.1066343731	0.974580118
1125	0.106502066	0.974580118
1126	0.1063384958	0.9750340445
1127	0.1062935669	0.9750340445
1128	0.1062005998	0.9750340445
1129	0.1060891619	0.9750340445
1130	0.106023646	0.9750340445
1131	0.1059373759	0.9750340445
1132	0.1058310288	0.9750340445
1133	0.1057799247	0.9750340445
1134	0.1056500838	0.9750340445
1135	0.1055524515	0.9750340445
1136	0.1055022479	0.9750340445
1137	0.1054345457	0.9750340445
1138	0.1053955623	0.9750340445
1139	0.1053071866	0.9750340445
1140	0.1052008741	0.9750340445
1141	0.1049690613	0.9750340445
1142	0.1048981997	0.9759418974
1143	0.1048604793	0.9759418974
1144	0.1048204725	0.9759418974
1145	0.1047753384	0.9759418974
1146	0.1047368289	0.9759418974
1147	0.1045939311	0.9759418974
1148	0.1044490332	0.9759418974
1149	0.1044471379	0.9759418974
1150	0.1043481113	0.9759418974
1151	0.1042897495	0.9759418974
1152	0.1041048692	0.9759418974
1153	0.1040028195	0.9759418974
1154	0.1039435582	0.9759418974
1155	0.1038864723	0.9759418974
1156	0.1038175727	0.9759418974
1157	0.103762609	0.9759418974
1158	0.1036978241	0.9759418974
1159	0.1035771967	0.9759418974
1160	0.1034481308	0.9759418974
1161	0.1033158	0.9759418974
1162	0.1032667367	0.9759418974
1163	0.1032538692	0.9759418974
1164	0.1031799929	0.9759418974
1165	0.1030575376	0.9759418974
1166	0.1029576363	0.9759418974
1167	0.1029216118	0.9759418974
1168	0.1027012704	0.9759418974
1169	0.1026299714	0.9759418974
1170	0.1025895668	0.9759418974
1171	0.1024692232	0.9759418974
1172	0.10229766	0.9759418974
1173	0.1022216532	0.9759418974
1174	0.1020952878	0.9759418974
1175	0.1018796001	0.9759418974
1176	0.1016723299	0.9759418974
1177	0.1014987657	0.9759418974
1178	0.1014352239	0.9759418974
1179	0.101334239	0.9759418974
1180	0.1012238222	0.9759418974
1181	0.101130765	0.9759418974
1182	0.1009578304	0.9759418974
1183	0.1008461592	0.9759418974
1184	0.1008024499	0.9759418974
1185	0.1007278038	0.9759418974
1186	0.1005340168	0.9763958239
1187	0.1004565151	0.9759418974
1188	0.100402318	0.9763958239
1189	0.1004023087	0.9763958239
1190	0.1003174791	0.9763958239
1191	0.1002406851	0.9759418974
1192	0.100174376	0.9759418974
1193	0.1000707198	0.9759418974
1194	0.09999943545	0.9759418974
1195	0.09985872777	0.9763958239
1196	0.09978784134	0.9759418974
1197	0.0996558726	0.9768497503
1198	0.09963613352	0.9768497503
1199	0.0996327832	0.9768497503
1200	0.09959673156	0.9768497503
1201	0.09939061548	0.9773036768
1202	0.09935820443	0.9773036768
1203	0.09919428286	0.9773036768
1204	0.09903194796	0.9773036768
1205	0.09900323056	0.9773036768
1206	0.09884137092	0.9773036768
1207	0.09870524165	0.9773036768
1208	0.09856327848	0.9773036768
1209	0.09850211182	0.9773036768
1210	0.09834820029	0.9773036768
1211	0.09831485469	0.9773036768
1212	0.09824749571	0.9773036768
1213	0.09819934843	0.9773036768
1214	0.09815247294	0.9773036768
1215	0.09809824285	0.9773036768
1216	0.09809074852	0.9773036768
1217	0.09799842811	0.9773036768
1218	0.09788537159	0.9773036768
1219	0.09784790137	0.9773036768
1220	0.0977940075	0.9773036768
1221	0.09773430144	0.9773036768
1222	0.09769664356	0.9773036768
1223	0.0975967572	0.9773036768
1224	0.09746847592	0.9773036768
1225	0.0973748906	0.9773036768
1226	0.09731341132	0.9773036768
1227	0.09722809977	0.9777576033
1228	0.09713354313	0.9777576033
1229	0.09705200505	0.9777576033
1230	0.09689088606	0.9777576033
1231	0.09677457768	0.9777576033
1232	0.0967266322	0.9777576033
1233	0.09670839332	0.9777576033
1234	0.09668124683	0.9777576033
1235	0.09662322037	0.9777576033
1236	0.09657056751	0.9777576033
1237	0.09651474259	0.9777576033
1238	0.09639301436	0.9777576033
1239	0.09632836951	0.9777576033
1240	0.0962413473	0.9777576033
1241	0.09607679259	0.9777576033
1242	0.09604632112	0.9777576033
1243	0.09602180964	0.9777576033
1244	0.09596423331	0.9777576033
1245	0.09591186207	0.9777576033
1246	0.09585727718	0.9777576033
1247	0.09575553627	0.9777576033
1248	0.09570859582	0.9777576033
1249	0.09570138956	0.9777576033
1250	0.09562827753	0.9777576033
1251	0.09546846921	0.9777576033
1252	0.09546546057	0.9777576033
1253	0.09539505792	0.9777576033
1254	0.09531089965	0.9782115297
1255	0.09519439262	0.9782115297
1256	0.09508450194	0.9782115297
1257	0.09498971113	0.9782115297
1258	0.09492724612	0.9782115297
1259	0.09482904748	0.9782115297
1260	0.0947247383	0.9782115297
1261	0.09465871164	0.9782115297
1262	0.0946587082	0.9782115297
1263	0.09452163909	0.9782115297
1264	0.09435607779	0.9782115297
1265	0.09429732756	0.9782115297
1266	0.09421725769	0.9782115297
1267	0.09417126855	0.9782115297
1268	0.09406067512	0.9782115297
1269	0.09390989957	0.9782115297
1270	0.09380424228	0.9782115297
1271	0.09367245386	0.9782115297
1272	0.09357654687	0.9782115297
1273	0.09355172269	0.9782115297
1274	0.09345637101	0.9782115297
1275	0.09342710785	0.9782115297
1276	0.09342010811	0.9782115297
1277	0.09327605504	0.9782115297
1278	0.09321969906	0.9782115297
1279	0.09311186821	0.9782115297
1280	0.09293982856	0.9782115297
1281	0.09277569041	0.9782115297
1282	0.09271038707	0.9782115297
1283	0.09254505574	0.9782115297
1284	0.09251280876	0.9782115297
1285	0.09246701491	0.9782115297
1286	0.09242547304	0.9782115297
1287	0.09235632514	0.9786654562
1288	0.09226792607	0.9786654562
1289	0.09223074517	0.9786654562
1290	0.09219929152	0.9786654562
1291	0.09213747087	0.9786654562
1292	0.09211184105	0.9786654562
1293	0.09197521548	0.9786654562
1294	0.09196857073	0.9786654562
1295	0.09190271452	0.9786654562
1296	0.09184435742	0.9786654562
1297	0.09178026013	0.9786654562
1298	0.09164904523	0.9786654562
1299	0.09153767055	0.9786654562
1300	0.09142797191	0.9786654562
1301	0.09132476342	0.9786654562
1302	0.09123240853	0.9786654562
1303	0.09120926763	0.9786654562
1304	0.09115196275	0.9786654562
1305	0.09109675175	0.9786654562
1306	0.09103369165	0.9786654562
1307	0.09099063825	0.9786654562
1308	0.09082293932	0.9786654562
1309	0.09071617367	0.9786654562
1310	0.09061130975	0.9786654562
1311	0.09054965946	0.9786654562
1312	0.09051292054	0.9786654562
1313	0.09035741448	0.9786654562
1314	0.09028778704	0.9786654562
1315	0.09022748816	0.9786654562
1316	0.09012466491	0.9786654562
1317	0.09004852879	0.9791193827
1318	0.09003778001	0.9791193827
1319	0.08998254338	0.9791193827
1320	0.08995922792	0.9791193827
1321	0.08991898946	0.9791193827
1322	0.08991250631	0.9791193827
1323	0.08985474474	0.9791193827
1324	0.08975949437	0.9791193827
1325	0.0896848216	0.9791193827
1326	0.08963733551	0.9791193827
1327	0.08954349807	0.9791193827
1328	0.08950109992	0.9791193827
1329	0.08946023032	0.9791193827
1330	0.0893831387	0.9791193827
1331	0.08938024575	0.9791193827
1332	0.0892527956	0.9791193827
1333	0.08916375188	0.9791193827
1334	0.08901534582	0.9791193827
1335	0.08897295121	0.9791193827
1336	0.0889109423	0.9791193827
1337	0.08882533146	0.9791193827
1338	0.08873552532	0.9804811621
1339	0.08869845944	0.9804811621
1340	0.08856148407	0.9791193827
1341	0.08842008255	0.9791193827
1342	0.08841083558	0.9791193827
1343	0.08833662545	0.9791193827
1344	0.08821721776	0.9791193827
1345	0.08817567375	0.9791193827
1346	0.08803421218	0.9791193827
1347	0.08798188189	0.9791193827
1348	0.08795958276	0.9791193827
1349	0.08784426454	0.9800272356
1350	0.08769586441	0.9800272356
1351	0.0876517908	0.9800272356
1352	0.08762134266	0.9800272356
1353	0.08747899899	0.9800272356
1354	0.08742162948	0.9800272356
1355	0.08728047186	0.9800272356
1356	0.08715105344	0.9800272356
1357	0.08711530743	0.9800272356
1358	0.0870787495	0.9800272356
1359	0.08705740634	0.9800272356
1360	0.08692820228	0.9809350885
1361	0.0868028448	0.9809350885
1362	0.08676436583	0.9809350885
1363	0.0866181959	0.9809350885
1364	0.08658040789	0.9809350885
1365	0.08647774518	0.9809350885
1366	0.08643791221	0.9822968679
1367	0.08631771522	0.9822968679
1368	0.08625655121	0.9822968679
1369	0.08617194055	0.9822968679
1370	0.08611036587	0.9809350885
1371	0.08603156057	0.9809350885
1372	0.08590773174	0.981389015
1373	0.08588600891	0.981389015
1374	0.08583561732	0.981389015
1375	0.0858251237	0.981389015
1376	0.08574329474	0.981389015
1377	0.08569420535	0.981389015
1378	0.08566190174	0.981389015
1379	0.08553222847	0.9818429414
1380	0.08545199537	0.9818429414
1381	0.0853967035	0.981389015
1382	0.08525648128	0.9818429414
1383	0.08517600287	0.9818429414
1384	0.08509407491	0.9818429414
1385	0.08504053809	0.9818429414
1386	0.08501176838	0.9818429414
1387	0.08498706715	0.9832047208
1388	0.08493753607	0.9832047208
1389	0.08486953281	0.9832047208
1390	0.0848126919	0.9818429414
1391	0.08474350122	0.9818429414
1392	0.08467641488	0.9818429414
1393	0.08454049843	0.9818429414
1394	0.0845031891	0.9818429414
1395	0.08445860013	0.9832047208
1396	0.08434183489	0.9836586473
1397	0.08431250813	0.9836586473
1398	0.08426394775	0.9836586473
1399	0.08423769114	0.9836586473
1400	0.08419157927	0.9836586473
1401	0.08411472631	0.9836586473
1402	0.08405892548	0.9836586473
1403	0.08404723883	0.9836586473
1404	0.08399317525	0.9822968679
1405	0.08385814864	0.9822968679
1406	0.08384930579	0.9822968679
1407	0.08376475674	0.9822968679
1408	0.08369382864	0.9836586473
1409	0.08356563985	0.9836586473
1410	0.08351125362	0.9822968679
1411	0.08338218197	0.9822968679
1412	0.08333219951	0.9822968679
1413	0.08321499951	0.9822968679
1414	0.08319969761	0.9822968679
1415	0.08315975357	0.9822968679
1416	0.08307509467	0.9822968679
1417	0.08294431678	0.9822968679
1418	0.0828633435	0.9822968679
1419	0.08284887397	0.9822968679
1420	0.08284024936	0.9822968679
1421	0.0827518136	0.9822968679
1422	0.08274087166	0.9822968679
1423	0.08261790349	0.9822968679
1424	0.08257370362	0.9822968679
1425	0.08245909265	0.9822968679
1426	0.08240485812	0.9822968679
1427	0.08234518082	0.9822968679
1428	0.08223032305	0.9836586473
1429	0.08208712574	0.9836586473
1430	0.08201231552	0.9836586473
1431	0.08199821974	0.9836586473
1432	0.08188207073	0.9836586473
1433	0.08181846538	0.9836586473
1434	0.08178405336	0.9836586473
1435	0.08169428931	0.9836586473
1436	0.08159947728	0.9836586473
1437	0.08154310091	0.9836586473
1438	0.08149704649	0.9836586473
1439	0.08139134446	0.9836586473
1440	0.08131767262	0.9836586473
1441	0.08128606241	0.9836586473
1442	0.0812527067	0.9836586473
1443	0.08116686369	0.9836586473
1444	0.08111191743	0.9836586473
1445	0.08103325135	0.9836586473
1446	0.08090999267	0.9836586473
1447	0.08078769728	0.9836586473
1448	0.08072783602	0.9836586473
1449	0.0806757248	0.9836586473
1450	0.08062545905	0.9836586473
1451	0.08058330243	0.9845665002
1452	0.0804751446	0.9845665002
1453	0.08047204087	0.9845665002
1454	0.08046158501	0.9845665002
1455	0.08045068911	0.9845665002
1456	0.08032716154	0.9845665002
1457	0.08028427223	0.9845665002
1458	0.08019428649	0.9845665002
1459	0.08015713771	0.9845665002
1460	0.08010504413	0.9845665002
1461	0.08009488181	0.9845665002
1462	0.08004266488	0.9845665002
1463	0.07999589129	0.9845665002
1464	0.07991315193	0.9845665002
1465	0.07990327949	0.9845665002
1466	0.07978159271	0.9845665002
1467	0.07973274689	0.9845665002
1468	0.07967426186	0.9845665002
1469	0.079585511	0.9850204267
1470	0.07952059677	0.9850204267
1471	0.07950411277	0.9850204267
1472	0.07940008805	0.9850204267
1473	0.07937761179	0.9850204267
1474	0.07936750644	0.9850204267
1475	0.07932444705	0.9850204267
1476	0.07924850051	0.9850204267
1477	0.07917786988	0.9850204267
1478	0.07906034008	0.9859282796
1479	0.07899825959	0.9859282796
1480	0.07898267541	0.9859282796
1481	0.07892360056	0.9859282796
1482	0.07880124329	0.9859282796
1483	0.07871909953	0.9859282796
1484	0.07860689925	0.9859282796
1485	0.07854732713	0.9859282796
1486	0.07854514466	0.9859282796
1487	0.07850976796	0.9859282796
1488	0.07844852817	0.9859282796
1489	0.07837681482	0.9859282796
1490	0.07836731081	0.9859282796
1491	0.0782358061	0.9859282796
1492	0.07811674425	0.9859282796
1493	0.07796008276	0.9859282796
1494	0.07788831946	0.9859282796
1495	0.07776184079	0.9859282796
1496	0.07773615253	0.9859282796
1497	0.0776118168	0.9859282796
1498	0.07751243387	0.9859282796
1499	0.0774696888	0.9859282796
1500	0.07740124084	0.9859282796
1501	0.07732664019	0.9859282796
1502	0.07727707651	0.9859282796
1503	0.0772750098	0.9859282796
1504	0.07722231592	0.9859282796
1505	0.07718111661	0.9859282796
1506	0.07708671226	0.9859282796
1507	0.07693271978	0.9859282796
1508	0.07681740232	0.9859282796
1509	0.07671009921	0.9859282796
1510	0.07655703752	0.9863822061
1511	0.07650665285	0.9863822061
1512	0.07648084943	0.9863822061
1513	0.07646580948	0.9863822061
1514	0.07638101082	0.9863822061
1515	0.0762578882	0.9863822061
1516	0.0761674768	0.9863822061
1517	0.07607200424	0.9863822061
1518	0.07598192104	0.9863822061
1519	0.07594204943	0.9863822061
1520	0.07591767461	0.9863822061
1521	0.07588447463	0.9863822061
1522	0.07584465046	0.9863822061
1523	0.07582445217	0.9863822061
1524	0.07581616713	0.9863822061
1525	0.07577240554	0.9863822061
1526	0.07571034417	0.9863822061
1527	0.07559945027	0.9863822061
1528	0.07551051697	0.9863822061
1529	0.07542877102	0.9863822061
1530	0.07534516698	0.9863822061
1531	0.07528220084	0.9863822061
1532	0.07527369817	0.9863822061
1533	0.07519970611	0.9863822061
1534	0.07512859539	0.9868361325
1535	0.07506380662	0.9868361325
1536	0.07500015634	0.9863822061
1537	0.07496939077	0.9863822061
1538	0.07493271944	0.9868361325
1539	0.07489059833	0.9868361325
1540	0.07478255031	0.9877439855
1541	0.07471642847	0.9877439855
1542	0.07461691819	0.9877439855
1543	0.07450707593	0.9881979119
1544	0.07449471432	0.9881979119
1545	0.074374825	0.9881979119
1546	0.07427583539	0.9881979119
1547	0.07423048418	0.9881979119
1548	0.07418752869	0.9881979119
1549	0.07414543259	0.9881979119
1550	0.07404964649	0.9881979119
1551	0.07401709357	0.9881979119
1552	0.07399464604	0.9881979119
1553	0.07386332297	0.9881979119
1554	0.07385180081	0.9881979119
1555	0.07372462552	0.9881979119
1556	0.0737044442	0.9881979119
1557	0.07369551238	0.9881979119
1558	0.07361511833	0.9881979119
1559	0.07355357888	0.9881979119
1560	0.07343140273	0.9877439855
1561	0.07341394171	0.9877439855
1562	0.07339956123	0.9877439855
1563	0.0733954079	0.9877439855
1564	0.07338457725	0.9877439855
1565	0.07329567598	0.9881979119
1566	0.07321132618	0.9881979119
1567	0.07318863692	0.9881979119
1568	0.07317441039	0.9881979119
1569	0.07307241528	0.9881979119
1570	0.07296179544	0.9881979119
1571	0.07293433586	0.9881979119
1572	0.07290625429	0.9881979119
1573	0.07280056662	0.9881979119
1574	0.0727149933	0.9881979119
1575	0.07265339169	0.9881979119
1576	0.0726053997	0.9881979119
1577	0.07251643267	0.9881979119
1578	0.07245604258	0.9881979119
1579	0.07242239826	0.9886518384
1580	0.07236469674	0.9891057649
1581	0.07231650721	0.9891057649
1582	0.0722848894	0.9891057649
1583	0.07220215096	0.9891057649
1584	0.07211143664	0.9886518384
1585	0.0720184402	0.9886518384
1586	0.07197798374	0.9886518384
1587	0.07197040045	0.9886518384
1588	0.07196829575	0.9886518384
1589	0.07190924833	0.9886518384
1590	0.07182306185	0.9886518384
1591	0.07175515362	0.9886518384
1592	0.07167297163	0.9891057649
1593	0.07160626758	0.9891057649
1594	0.07157023025	0.9891057649
1595	0.07154058551	0.9891057649
1596	0.07152213357	0.9891057649
1597	0.07142712986	0.9891057649
1598	0.07133427086	0.9886518384
1599	0.07127390396	0.9891057649
1600	0.07122860316	0.9891057649
1601	0.07114600391	0.9891057649
1602	0.07113233178	0.9891057649
1603	0.07108592836	0.9891057649
1604	0.07105951853	0.9891057649
1605	0.07098596061	0.9891057649
1606	0.07094362653	0.9891057649
1607	0.07088710664	0.9891057649
1608	0.07075076089	0.9891057649
1609	0.07064501412	0.9891057649
1610	0.07057949781	0.9891057649
1611	0.07054372536	0.9891057649
1612	0.07047984041	0.9891057649
1613	0.07046821989	0.9891057649
1614	0.0704141825	0.9891057649
1615	0.0703492922	0.9891057649
1616	0.07027061533	0.9891057649
1617	0.07018997316	0.9891057649
1618	0.07012854998	0.9891057649
1619	0.07011634251	0.9891057649
1620	0.07009990668	0.9891057649
1621	0.07004068405	0.9891057649
1622	0.07001507335	0.9891057649
1623	0.07000381903	0.9891057649
1624	0.06990085629	0.9891057649
1625	0.06986880731	0.9891057649
1626	0.06977800549	0.9891057649
1627	0.06975012075	0.9891057649
1628	0.06969876792	0.9891057649
1629	0.06960158998	0.9891057649
1630	0.06957649178	0.9891057649
1631	0.06948470459	0.9891057649
1632	0.06947169678	0.9891057649
1633	0.06939780263	0.9891057649
1634	0.06931864566	0.9891057649
1635	0.06929438908	0.9891057649
1636	0.06916966743	0.9891057649
1637	0.06908715973	0.9891057649
1638	0.06905829705	0.9891057649
1639	0.06898137812	0.9895596913
1640	0.06890875239	0.9891057649
1641	0.06884808574	0.9891057649
1642	0.06878800993	0.9891057649
1643	0.0687067383	0.9891057649
1644	0.06866046322	0.9891057649
1645	0.06856479394	0.9891057649
1646	0.06854299576	0.9891057649
1647	0.06850821372	0.9895596913
1648	0.06840857981	0.9895596913
1649	0.06836428346	0.9895596913
1650	0.06825183735	0.9895596913
1651	0.0682065138	0.9895596913
1652	0.06807976019	0.9895596913
1653	0.06803821122	0.9895596913
1654	0.06797720154	0.9895596913
1655	0.06793446231	0.9895596913
1656	0.0679116497	0.9895596913
1657	0.06786147546	0.9895596913
1658	0.06782250452	0.9895596913
1659	0.06781460875	0.9895596913
1660	0.06773894692	0.9895596913
1661	0.06770539569	0.9895596913
1662	0.06762124951	0.9895596913
1663	0.06759476294	0.9895596913
1664	0.06746597732	0.9895596913
1665	0.06741376006	0.9895596913
1666	0.06739055389	0.9895596913
1667	0.06731046072	0.9895596913
1668	0.06724448898	0.9895596913
1669	0.06713606518	0.9895596913
1670	0.06707889264	0.9895596913
1671	0.0670025203	0.9900136178
1672	0.0669772667	0.9900136178
1673	0.0669691072	0.9900136178
1674	0.06693228299	0.9900136178
1675	0.06685906774	0.9900136178
1676	0.06677883459	0.9900136178
1677	0.06671338589	0.9900136178
1678	0.06670583188	0.9900136178
1679	0.06664808371	0.9900136178
1680	0.06659188531	0.9900136178
1681	0.06655405001	0.9900136178
1682	0.06651851304	0.9900136178
1683	0.06651164728	0.9900136178
1684	0.06645428728	0.9904675443
1685	0.0664222794	0.9904675443
1686	0.06634925244	0.9904675443
1687	0.06633037835	0.9904675443
1688	0.06621284817	0.9904675443
1689	0.0661041976	0.9904675443
1690	0.06600864187	0.9904675443
1691	0.06595946015	0.9904675443
1692	0.06586159937	0.9904675443
1693	0.06578220751	0.9904675443
1694	0.06576557654	0.9904675443
1695	0.0657589921	0.9904675443
1696	0.06566461691	0.9904675443
1697	0.06561739181	0.9904675443
1698	0.06551397886	0.9904675443
1699	0.06548492773	0.9904675443
1700	0.06546237503	0.9904675443
1701	0.06545589471	0.9904675443
1702	0.06537878564	0.9904675443
1703	0.06533342274	0.9904675443
1704	0.06527829142	0.9909214707
1705	0.06527300412	0.9909214707
1706	0.06516367812	0.9909214707
1707	0.06508808418	0.9909214707
1708	0.06504683907	0.9909214707
1709	0.06500025984	0.9909214707
1710	0.06498189369	0.9909214707
1711	0.06488868471	0.9913753972
