iter	Passed	Remaining
219	11793	41811
220	11865	41825
221	11916	41761
222	11963	41683
223	12030	41678
224	12081	41614
225	12128	41536
226	12175	41461
227	12227	41402
228	12279	41341
229	12318	41241
230	12378	41209
231	12413	41093
232	12471	41053
233	12537	41042
234	12573	40930
235	12625	40872
236	12698	40882
237	12764	40868
238	12850	40917
239	12893	40827
240	12960	40816
241	13018	40778
242	13069	40714
243	13122	40659
244	13172	40592
245	13227	40542
246	13272	40463
247	13311	40363
248	13371	40329
249	13434	40303
250	13460	40167
251	13519	40130
252	13577	40089
253	13635	40046
254	13671	39941
255	13717	39866
256	13754	39764
257	13813	39728
258	13871	39687
259	13950	39705
260	13994	39625
261	14047	39567
262	14108	39535
263	14155	39463
264	14199	39384
265	14256	39340
266	14301	39261
267	14357	39216
268	14403	39141
269	14479	39149
270	14513	39041
271	14568	38993
272	14613	38915
273	14649	38815
274	14715	38796
275	14768	38740
276	14821	38685
277	14878	38640
278	14943	38616
279	14993	38554
280	15049	38506
281	15113	38481
282	15169	38432
283	15205	38335
284	15254	38270
285	15280	38147
286	15313	38042
287	15359	37971
288	15414	37922
289	15467	37868
290	15507	37783
291	15566	37742
292	15616	37681
293	15671	37633
294	15755	37653
295	15807	37596
296	15850	37517
297	15914	37489
298	15951	37398
299	15997	37327
300	16052	37278
301	16102	37217
302	16168	37192
303	16212	37117
304	16266	37065
305	16302	36973
306	16349	36906
307	16414	36878
308	16471	36835
309	16523	36779
310	16574	36719
311	16624	36659
312	16671	36592
313	16728	36547
314	16770	36469
315	16823	36416
316	16877	36364
317	16928	36306
318	16964	36215
319	17003	36132
320	17040	36044
321	17095	35995
322	17132	35909
323	17177	35840
324	17221	35767
325	17263	35692
326	17296	35597
327	17332	35511
328	17376	35438
329	17414	35356
330	17475	35319
331	17528	35268
332	17582	35217
333	17639	35173
334	17678	35092
335	17713	35006
336	17732	34885
337	17789	34841
338	17863	34830
339	17914	34775
340	17960	34710
341	18013	34657
342	18038	34551
343	18090	34498
344	18150	34458
345	18183	34370
346	18252	34348
347	18303	34292
348	18362	34252
349	18385	34144
350	18431	34079
351	18469	33999
352	18503	33914
353	18544	33841
354	18599	33793
355	18653	33743
356	18706	33693
357	18750	33625
358	18786	33542
359	18827	33471
360	18890	33436
361	18959	33414
362	18993	33330
363	19038	33265
364	19096	33222
365	19161	33192
366	19212	33137
367	19261	33079
368	19316	33032
369	19380	32998
370	19437	32954
371	19494	32909
372	19544	32854
373	19606	32816
374	19672	32787
375	19733	32749
376	19796	32713
377	19833	32636
378	19866	32551
379	19921	32503
380	19979	32460
381	20020	32389
382	20071	32334
383	20126	32285
384	20168	32216
385	20243	32200
386	20297	32150
387	20344	32090
388	20390	32026
389	20431	31957
390	20498	31926
391	20567	31900
392	20627	31859
393	20686	31817
394	20741	31768
395	20802	31729
396	20858	31681
397	20941	31674
398	20982	31604
399	21051	31577
400	21103	31524
401	21175	31500
402	21240	31465
403	21291	31410
404	21342	31355
405	21378	31277
406	21438	31235
407	21509	31209
408	21568	31166
409	21631	31128
410	21672	31058
411	21705	30977
412	21748	30911
413	21804	30863
414	21874	30835
415	21917	30768
416	21985	30738
417	22048	30698
418	22112	30662
419	22149	30586
420	22211	30546
421	22273	30507
422	22332	30463
423	22366	30384
424	22426	30341
425	22488	30301
426	22536	30241
427	22606	30212
428	22646	30142
429	22702	30093
430	22746	30029
431	22778	29949
432	22853	29926
433	22911	29879
434	22958	29819
435	23029	29790
436	23067	29718
437	23125	29671
438	23164	29601
439	23210	29540
440	23254	29476
441	23305	29421
442	23353	29362
443	23403	29307
444	23469	29271
445	23528	29225
446	23579	29170
447	23618	29101
448	23678	29058
449	23745	29022
450	23782	28950
451	23820	28880
452	23867	28820
453	23929	28779
454	23995	28742
455	24047	28687
456	24092	28626
457	24146	28575
458	24211	28536
459	24270	28491
460	24329	28446
461	24385	28396
462	24440	28346
463	24502	28304
464	24571	28269
465	24617	28210
466	24661	28147
467	24733	28116
468	24793	28071
469	24858	28031
470	24905	27972
471	24942	27901
472	25027	27884
473	25085	27837
474	25149	27796
475	25196	27737
476	25263	27699
477	25319	27649
478	25387	27613
479	25415	27533
480	25463	27475
481	25499	27404
482	25553	27351
483	25608	27301
484	25692	27281
485	25763	27247
486	25817	27195
487	25883	27156
488	25924	27091
489	25975	27035
490	26020	26974
491	26056	26903
492	26101	26843
493	26173	26808
494	26238	26768
495	26290	26714
496	26358	26676
497	26420	26632
498	26472	26578
499	26522	26522
500	26565	26459
501	26609	26397
502	26670	26352
503	26734	26310
504	26789	26258
505	26840	26203
506	26897	26154
507	26946	26097
508	27010	26054
509	27068	26006
510	27121	25953
511	27179	25905
512	27238	25858
513	27282	25796
514	27336	25744
515	27403	25704
516	27460	25654
517	27494	25583
518	27514	25499
519	27552	25433
520	27600	25375
521	27657	25325
522	27710	25273
523	27755	25213
524	27777	25131
525	27869	25114
526	27936	25073
527	27997	25027
528	28040	24966
529	28099	24918
530	28145	24859
531	28198	24806
532	28250	24752
533	28292	24689
534	28343	24634
535	28383	24570
536	28426	24509
537	28489	24464
538	28530	24402
539	28583	24348
540	28643	24302
541	28695	24248
542	28760	24205
543	28824	24161
544	28870	24103
545	28939	24062
546	29017	24030
547	29091	23994
548	29151	23947
549	29203	23893
550	29242	23828
551	29297	23777
552	29337	23713
553	29372	23646
554	29418	23588
555	29467	23531
556	29526	23483
557	29577	23428
558	29634	23378
559	29686	23324
560	29729	23264
561	29765	23198
562	29806	23135
563	29861	23084
564	29901	23021
565	29949	22964
566	29996	22907
567	30051	22856
568	30093	22794
569	30152	22746
570	30192	22684
571	30253	22637
572	30325	22598
573	30381	22548
574	30425	22488
575	30480	22437
576	30532	22383
577	30568	22318
578	30617	22262
579	30674	22212
580	30721	22155
581	30746	22082
582	30802	22031
583	30844	21971
584	30892	21915
585	30955	21869
586	31002	21812
587	31055	21760
588	31103	21703
589	31136	21636
590	31190	21585
591	31237	21528
592	31290	21475
593	31351	21428
594	31403	21375
595	31456	21323
596	31516	21275
597	31564	21219
598	31596	21152
599	31654	21103
600	31721	21059
601	31761	20998
602	31835	20959
603	31907	20919
604	31957	20864
605	32014	20814
606	32070	20764
607	32108	20701
608	32167	20652
609	32209	20592
610	32246	20529
611	32284	20468
612	32323	20406
613	32369	20349
614	32421	20296
615	32459	20234
616	32524	20189
617	32593	20146
618	32649	20096
619	32691	20036
620	32723	19971
621	32778	19920
622	32839	19872
623	32890	19818
624	32936	19761
625	32985	19707
626	33029	19648
627	33058	19582
628	33121	19536
629	33184	19489
630	33261	19451
631	33310	19395
632	33344	19332
633	33409	19287
634	33465	19236
635	33498	19172
636	33558	19123
637	33607	19068
638	33650	19010
639	33712	18963
640	33759	18907
641	33801	18848
642	33869	18804
643	33925	18754
644	33955	18688
645	34012	18638
646	34062	18584
647	34106	18526
648	34156	18472
649	34220	18426
650	34261	18367
651	34291	18303
652	34343	18249
653	34416	18207
654	34458	18149
655	34512	18097
656	34562	18043
657	34612	17990
658	34661	17935
659	34726	17889
660	34769	17831
661	34801	17768
662	34844	17711
663	34885	17653
664	34921	17591
665	34970	17538
666	35015	17481
667	35064	17427
668	35100	17366
669	35160	17317
670	35215	17266
671	35281	17220
672	35353	17177
673	35415	17129
674	35447	17067
675	35493	17011
676	35536	16954
677	35590	16902
678	35632	16845
679	35681	16791
680	35726	16735
681	35784	16685
682	35857	16642
683	35939	16603
684	35997	16553
685	36049	16500
686	36111	16452
687	36154	16395
688	36206	16342
689	36263	16292
690	36306	16235
691	36362	16184
692	36434	16140
693	36495	16091
694	36538	16035
695	36580	15977
696	36625	15921
697	36698	15878
698	36739	15820
699	36816	15778
700	36866	15724
701	36926	15675
702	36968	15618
703	37036	15572
704	37107	15527
705	37191	15487
706	37273	15447
707	37359	15408
708	37402	15351
709	37445	15294
710	37504	15244
711	37553	15190
712	37597	15133
713	37628	15072
714	37670	15015
715	37714	14959
716	37766	14906
717	37840	14862
718	37883	14805
719	37913	14743
720	37960	14689
721	38013	14636
722	38048	14577
723	38087	14519
724	38131	14463
725	38175	14407
726	38220	14352
727	38260	14295
728	38329	14248
729	38383	14196
730	38445	14147
731	38478	14087
732	38510	14027
733	38564	13975
734	38608	13920
735	38667	13869
736	38711	13814
737	38758	13759
738	38807	13706
739	38849	13649
740	38907	13599
741	38967	13549
742	39020	13497
743	39066	13442
744	39115	13388
745	39180	13340
746	39243	13291
747	39298	13239
748	39356	13188
749	39398	13132
750	39439	13076
751	39477	13019
752	39546	12971
753	39601	12920
754	39629	12860
755	39667	12802
756	39718	12749
757	39779	12699
758	39851	12653
759	39896	12598
760	39953	12547
761	40001	12493
762	40053	12441
763	40112	12390
764	40155	12335
765	40195	12279
766	40274	12234
767	40349	12188
768	40407	12137
769	40453	12083
770	40508	12031
771	40561	11979
772	40612	11926
773	40677	11877
774	40724	11823
775	40792	11775
776	40850	11724
777	40902	11671
778	40951	11617
779	41004	11565
780	41063	11514
781	41111	11460
782	41145	11403
783	41188	11347
784	41238	11294
785	41301	11244
786	41351	11191
787	41393	11136
788	41442	11082
789	41514	11035
790	41563	10982
791	41619	10930
792	41667	10876
793	41724	10825
794	41765	10769
795	41803	10713
796	41849	10659
797	41906	10607
798	41957	10555
799	41997	10499
800	42042	10444
801	42100	10393
802	42161	10343
803	42214	10290
804	42266	10238
805	42323	10187
806	42362	10131
807	42414	10078
808	42457	10024
809	42514	9972
810	42575	9922
811	42628	9869
812	42677	9816
813	42710	9759
814	42773	9709
815	42832	9658
816	42893	9607
817	42955	9557
818	43010	9505
819	43043	9448
820	43082	9393
821	43119	9337
822	43158	9281
823	43206	9228
824	43263	9177
825	43298	9121
826	43347	9067
827	43380	9011
828	43413	8955
829	43450	8899
830	43498	8846
831	43552	8794
832	43605	8742
833	43669	8692
834	43712	8637
835	43762	8584
836	43807	8531
837	43848	8476
838	43895	8423
839	43941	8369
840	43983	8315
841	44040	8264
842	44072	8208
843	44133	8157
844	44191	8106
845	44223	8050
846	44277	7998
847	44335	7946
848	44413	7899
849	44438	7842
850	44499	7791
851	44542	7737
852	44603	7686
853	44635	7630
854	44688	7578
855	44734	7525
856	44798	7475
857	44823	7418
858	44860	7363
859	44913	7311
860	44975	7260
861	45022	7207
862	45072	7155
863	45114	7101
864	45157	7047
865	45199	6993
866	45229	6938
867	45292	6887
868	45346	6835
869	45409	6785
870	45467	6733
871	45531	6683
872	45579	6630
873	45626	6577
874	45688	6526
875	45748	6475
876	45790	6422
877	45837	6369
878	45879	6315
879	45908	6260
880	45976	6210
881	46035	6158
882	46094	6107
883	46160	6057
884	46215	6005
885	46274	5954
886	46338	5903
887	46375	5849
888	46427	5796
889	46469	5743
890	46514	5690
891	46561	5637
892	46614	5585
893	46654	5531
894	46702	5479
895	46745	5425
896	46812	5375
897	46856	5322
898	46903	5269
899	46958	5217
900	47025	5167
901	47076	5114
902	47120	5061
903	47174	5009
904	47216	4956
905	47256	4902
906	47308	4850
907	47363	4798
908	47417	4746
909	47480	4695
910	47519	4642
911	47577	4590
912	47633	4538
913	47703	4488
914	47751	4435
915	47794	4382
916	47823	4328
917	47869	4275
918	47910	4222
919	47968	4171
920	48031	4119
921	48076	4067
922	48125	4014
923	48192	3963
924	48255	3912
925	48300	3859
926	48359	3808
927	48404	3755
928	48438	3701
929	48483	3649
930	48547	3598
931	48596	3545
932	48652	3493
933	48705	3441
934	48773	3390
935	48824	3338
936	48883	3286
937	48917	3233
938	48961	3180
939	49000	3127
940	49058	3075
941	49105	3023
942	49148	2970
943	49171	2916
944	49231	2865
945	49276	2812
946	49324	2760
947	49365	2707
948	49458	2657
949	49510	2605
950	49577	2554
951	49629	2502
952	49666	2449
953	49735	2398
954	49793	2346
955	49846	2294
956	49882	2241
957	49936	2189
958	49972	2136
959	50008	2083
960	50043	2030
961	50089	1978
962	50164	1927
963	50246	1876
964	50313	1824
965	50368	1772
966	50427	1720
967	50500	1669
968	50541	1616
969	50587	1564
970	50640	1512
971	50693	1460
972	50749	1408
973	50810	1356
974	50876	1304
975	50930	1252
976	50996	1200
977	51049	1148
978	51118	1096
979	51161	1044
980	51214	991
981	51273	939
982	51308	887
983	51349	834
984	51403	782
985	51462	730
986	51520	678
987	51575	626
988	51645	574
989	51702	522
990	51747	469
991	51801	417
992	51856	365
993	51927	313
994	51994	261
995	52041	209
996	52092	156
997	52152	104
998	52205	52
999	52277	0
