iter	Logloss	Accuracy
344	0.005714639825	1
345	0.005690529169	1
346	0.005648521934	1
347	0.005608551464	1
348	0.005521606956	1
349	0.005480837447	1
350	0.00542476091	1
351	0.005364469242	1
352	0.005346568769	1
353	0.005287842788	1
354	0.005263240518	1
355	0.005226299774	1
356	0.005179232641	1
357	0.005109058827	1
358	0.005043648541	1
359	0.004996976509	1
360	0.004940417887	1
361	0.004907688779	1
362	0.004828753995	1
363	0.004775363038	1
364	0.004757171183	1
365	0.004737707946	1
366	0.004701819399	1
367	0.004642882227	1
368	0.0046210513	1
369	0.004602504528	1
370	0.004568180026	1
371	0.00453422824	1
372	0.004511762906	1
373	0.004482716664	1
374	0.004447440636	1
375	0.004407773107	1
376	0.00435790233	1
377	0.004319295459	1
378	0.004285603482	1
379	0.004269275095	1
380	0.004244777516	1
381	0.0042308123	1
382	0.004187766789	1
383	0.004161551824	1
384	0.004131900708	1
385	0.004093834249	1
386	0.004072867223	1
387	0.004036118387	1
388	0.004009625921	1
389	0.00399386415	1
390	0.003956503461	1
391	0.003910244664	1
392	0.00387453629	1
393	0.003817610893	1
394	0.00379504871	1
395	0.003781361257	1
396	0.00376827711	1
397	0.003752599585	1
398	0.003730215429	1
399	0.003716540315	1
400	0.003698106402	1
401	0.003677611454	1
402	0.003657040704	1
403	0.003621344382	1
404	0.003595901581	1
405	0.003578061362	1
406	0.003555746271	1
407	0.00354282705	1
408	0.003524635782	1
409	0.003502947975	1
410	0.00347997	1
411	0.003460489505	1
412	0.003442096603	1
413	0.003408687385	1
414	0.003375524216	1
415	0.003342346503	1
416	0.003328240634	1
417	0.003309527028	1
418	0.003292350279	1
419	0.003277023017	1
420	0.003257080062	1
421	0.003236039252	1
422	0.003218937824	1
423	0.003202099627	1
424	0.003173191854	1
425	0.003163521426	1
426	0.003145351911	1
427	0.003129092227	1
428	0.003106779478	1
429	0.003091815031	1
430	0.003075300574	1
431	0.003054247673	1
432	0.003036412368	1
433	0.003019793285	1
434	0.002996782283	1
435	0.002972360162	1
436	0.002952786662	1
437	0.002939310347	1
438	0.002915449595	1
439	0.002896008746	1
440	0.002881310915	1
441	0.002862541281	1
442	0.002843754579	1
443	0.002827898186	1
444	0.002811553441	1
445	0.002799018451	1
446	0.002783526443	1
447	0.002769815183	1
448	0.002749927974	1
449	0.002724323343	1
450	0.002706088722	1
451	0.002684363986	1
452	0.002657628685	1
453	0.002624842376	1
454	0.002600402385	1
455	0.002576851799	1
456	0.002570326937	1
457	0.002557099911	1
458	0.002539750114	1
459	0.002535997876	1
460	0.002523621529	1
461	0.002516925667	1
462	0.002503642423	1
463	0.002482821289	1
464	0.002466083892	1
465	0.002445538126	1
466	0.0024341811	1
467	0.002416275366	1
468	0.002406400971	1
469	0.002399559706	1
470	0.00238629711	1
471	0.002372603577	1
472	0.002360041507	1
473	0.002353764955	1
474	0.002333811338	1
475	0.002321363336	1
476	0.002306684271	1
477	0.002283643932	1
478	0.002277936225	1
479	0.002257483671	1
480	0.002241862232	1
481	0.002229997087	1
482	0.002223200476	1
483	0.002209908316	1
484	0.002200474184	1
485	0.00219345211	1
486	0.00218263703	1
487	0.002173294427	1
488	0.002162035526	1
489	0.00215104602	1
490	0.002137994848	1
491	0.002128901993	1
492	0.002109867881	1
493	0.002099474727	1
494	0.002083381418	1
495	0.002074395639	1
496	0.002062482152	1
497	0.002049271523	1
498	0.00203999439	1
499	0.002033149309	1
500	0.002018345535	1
501	0.002006766249	1
502	0.001993016503	1
503	0.001987538861	1
504	0.001969721126	1
505	0.001963157857	1
506	0.001949504523	1
507	0.001940205041	1
508	0.001929996542	1
509	0.00191671705	1
510	0.001905807582	1
511	0.001898149347	1
512	0.001889531961	1
513	0.001883821214	1
514	0.001877027483	1
515	0.001862826611	1
516	0.001851284703	1
517	0.001846355894	1
518	0.00182596717	1
519	0.001821114066	1
520	0.00181560574	1
521	0.001804702615	1
522	0.001791824924	1
523	0.001774461538	1
524	0.001767011694	1
525	0.001748692381	1
526	0.001743640169	1
527	0.001733899691	1
528	0.001721761199	1
529	0.001716391048	1
530	0.001704753046	1
531	0.001689134337	1
532	0.001682195857	1
533	0.001673036123	1
534	0.001662691361	1
535	0.001647183084	1
536	0.001640640175	1
537	0.001640640175	1
538	0.001623292262	1
539	0.001616277571	1
540	0.001607406953	1
541	0.001598911144	1
542	0.001581417322	1
543	0.001576644249	1
544	0.001576644249	1
545	0.001571392246	1
546	0.001557026154	1
547	0.001551902557	1
548	0.001543154144	1
549	0.001532665209	1
550	0.001524704865	1
551	0.001517601688	1
552	0.001511153303	1
553	0.001501468912	1
554	0.001501468912	1
555	0.001495212739	1
556	0.001488418409	1
557	0.001476833457	1
558	0.001468795963	1
559	0.001457117689	1
560	0.001457112406	1
561	0.001457112406	1
562	0.001447500484	1
563	0.001432914029	1
564	0.001429873018	1
565	0.001423875741	1
566	0.001415968655	1
567	0.001407153109	1
568	0.001401720994	1
569	0.001392430663	1
570	0.001385584905	1
571	0.001376963578	1
572	0.001365299804	1
573	0.001357740691	1
574	0.001346381157	1
575	0.001335819019	1
576	0.001322808806	1
577	0.001317116022	1
578	0.001309479416	1
579	0.001304034117	1
580	0.001296926221	1
581	0.001291147493	1
582	0.001286332243	1
583	0.001277446756	1
584	0.001271166375	1
585	0.0012648923	1
586	0.00125814405	1
587	0.001250389869	1
588	0.001250385811	1
589	0.00124296152	1
590	0.00124296152	1
591	0.001233706872	1
592	0.001224940826	1
593	0.001224937352	1
594	0.001220016357	1
595	0.001217356675	1
596	0.001207644027	1
597	0.001207644027	1
598	0.00120764185	1
599	0.001198166506	1
600	0.00119211254	1
601	0.00119211254	1
602	0.001184272178	1
603	0.001174603843	1
604	0.001167157523	1
605	0.001161401702	1
606	0.001157097946	1
607	0.001157094337	1
608	0.001152950558	1
609	0.001152948117	1
610	0.001146642976	1
611	0.001142518783	1
612	0.001142518783	1
613	0.001142513508	1
614	0.001133860019	1
615	0.001128841347	1
616	0.001122175231	1
617	0.001116116912	1
618	0.001116114576	1
619	0.001106816467	1
620	0.00109819083	1
621	0.00108693835	1
622	0.00108098219	1
623	0.00108098219	1
624	0.00108098219	1
625	0.00108098219	1
626	0.001076409277	1
627	0.001070010528	1
628	0.001061589374	1
629	0.001061589374	1
630	0.001055616253	1
631	0.001055616253	1
632	0.001050077622	1
633	0.001050077622	1
634	0.001050077622	1
635	0.001045009825	1
636	0.001038610656	1
637	0.001034416323	1
638	0.001034416323	1
639	0.001034416323	1
640	0.001034416323	1
641	0.001034416323	1
642	0.001030139678	1
643	0.001030137869	1
644	0.001030136572	1
645	0.001025056933	1
646	0.001016862416	1
647	0.001016862416	1
648	0.001016862416	1
649	0.001010259745	1
650	0.001010257185	1
651	0.001003723404	1
652	0.001003720282	1
653	0.0009977948624	1
654	0.0009906870363	1
655	0.0009906870363	1
656	0.0009850314104	1
657	0.0009755896592	1
658	0.0009755896592	1
659	0.0009755861507	1
660	0.0009755840059	1
661	0.0009713859007	1
662	0.0009661740339	1
663	0.0009661740339	1
664	0.0009661740339	1
665	0.0009661740339	1
666	0.0009661724381	1
667	0.0009661724381	1
668	0.000966170643	1
669	0.000960069703	1
670	0.0009600662111	1
671	0.0009600662111	1
672	0.0009537485542	1
673	0.000946605338	1
674	0.0009395748477	1
675	0.0009340700058	1
676	0.0009340700058	1
677	0.0009340700058	1
678	0.0009272491727	1
679	0.0009272466815	1
680	0.0009272466815	1
681	0.0009272466815	1
682	0.0009226508421	1
683	0.0009161104558	1
684	0.0009107677425	1
685	0.0009107661581	1
686	0.0009107641192	1
687	0.0009107598179	1
688	0.0009107598179	1
689	0.0009107598179	1
690	0.0009107575795	1
691	0.0009107554056	1
692	0.0009107554056	1
693	0.0009032413943	1
694	0.0008967422998	1
695	0.0008967400179	1
696	0.0008967400179	1
697	0.0008967400179	1
698	0.0008967400179	1
699	0.0008967400179	1
700	0.0008967382726	1
701	0.0008967382726	1
702	0.000896736618	1
703	0.000896736618	1
704	0.0008895565881	1
705	0.0008895553515	1
706	0.0008851167696	1
707	0.0008851136903	1
708	0.0008851136903	1
709	0.000877549138	1
710	0.0008775470886	1
711	0.0008775470886	1
712	0.0008775470886	1
713	0.0008775470886	1
714	0.0008775470886	1
715	0.0008775470886	1
716	0.0008775470886	1
717	0.0008775470886	1
718	0.0008720823506	1
719	0.0008720823506	1
720	0.0008675923447	1
721	0.0008675923447	1
722	0.0008675906599	1
723	0.0008675906599	1
724	0.0008675906599	1
725	0.0008675906599	1
726	0.0008675874404	1
727	0.0008675851629	1
728	0.0008599713425	1
729	0.0008599713425	1
730	0.0008599694973	1
731	0.0008599694973	1
732	0.0008599694973	1
733	0.0008599684057	1
734	0.0008532085292	1
735	0.0008532085292	1
736	0.0008532085292	1
737	0.0008532085292	1
738	0.0008532085292	1
739	0.0008532085292	1
740	0.0008532085292	1
741	0.0008532036096	1
742	0.0008532036096	1
743	0.0008478744722	1
744	0.0008478744722	1
745	0.0008416360874	1
746	0.0008416343136	1
747	0.0008416326196	1
748	0.0008416296727	1
749	0.0008416263733	1
750	0.0008416263733	1
751	0.0008416224481	1
752	0.0008416212248	1
753	0.0008365750173	1
754	0.0008365738154	1
755	0.0008365738154	1
756	0.0008365713603	1
757	0.0008365699208	1
758	0.0008365699208	1
759	0.0008365699208	1
760	0.0008365699208	1
761	0.0008321776628	1
762	0.0008321776628	1
763	0.0008321762363	1
764	0.0008321734654	1
765	0.0008256977751	1
766	0.0008256977751	1
767	0.0008207022995	1
768	0.0008154025527	1
769	0.0008153985935	1
770	0.0008101687448	1
771	0.0008101657496	1
772	0.0008101642959	1
773	0.0008060378723	1
774	0.0008060378723	1
775	0.0008060378723	1
776	0.000806035748	1
777	0.0008009587579	1
778	0.0008009587579	1
779	0.000800957659	1
780	0.0007955832669	1
781	0.0007955832669	1
782	0.0007955832669	1
783	0.0007955832669	1
784	0.0007955832669	1
785	0.0007900949316	1
786	0.0007900949316	1
787	0.0007900949316	1
788	0.0007900932933	1
789	0.0007900911373	1
790	0.0007900911373	1
791	0.0007900911373	1
792	0.0007849117358	1
793	0.0007849071787	1
794	0.000784904469	1
795	0.000784904469	1
796	0.000784902601	1
797	0.0007849011087	1
798	0.0007849011087	1
799	0.0007809792591	1
800	0.0007809776852	1
801	0.0007809754298	1
802	0.0007809711213	1
803	0.0007809678995	1
804	0.0007809661567	1
805	0.0007809661567	1
806	0.0007809661567	1
807	0.0007768035217	1
808	0.0007768016533	1
809	0.0007767997602	1
810	0.0007767997602	1
811	0.0007767997602	1
812	0.0007767997602	1
813	0.0007767997602	1
814	0.0007767978536	1
815	0.0007767953846	1
816	0.0007767908768	1
817	0.0007767908768	1
818	0.0007767869526	1
819	0.0007767869526	1
820	0.0007767869526	1
821	0.0007767840869	1
822	0.0007767818658	1
823	0.0007767818658	1
824	0.0007767818658	1
825	0.0007767818658	1
826	0.0007767818658	1
827	0.0007767818658	1
828	0.0007767818658	1
829	0.0007767818658	1
830	0.0007767818658	1
831	0.0007767818658	1
832	0.0007767818658	1
833	0.0007767818658	1
834	0.0007767818658	1
835	0.0007767818658	1
836	0.0007767818658	1
837	0.0007767818658	1
838	0.000771717115	1
839	0.000771717115	1
840	0.0007717142557	1
841	0.0007717142557	1
842	0.0007717142557	1
843	0.0007717128144	1
844	0.0007717120288	1
845	0.0007717120288	1
846	0.0007717099055	1
847	0.0007676905791	1
848	0.0007676905791	1
849	0.0007676905791	1
850	0.0007676905791	1
851	0.0007676905791	1
852	0.0007638036006	1
853	0.0007638036006	1
854	0.0007638036006	1
855	0.0007638036006	1
856	0.0007638015986	1
857	0.0007638015986	1
858	0.0007637980317	1
859	0.0007637957662	1
860	0.0007637957662	1
861	0.0007637957662	1
862	0.0007637957662	1
863	0.0007637957662	1
864	0.0007637957662	1
865	0.0007637957662	1
866	0.0007637957662	1
867	0.0007637957662	1
868	0.0007637957662	1
869	0.0007637957662	1
870	0.0007637957662	1
871	0.0007637957662	1
872	0.0007637957662	1
873	0.0007637949198	1
874	0.0007637949198	1
875	0.0007637942119	1
876	0.0007637942119	1
877	0.0007637942119	1
878	0.0007637921557	1
879	0.0007637921557	1
880	0.0007637921557	1
881	0.0007637909157	1
882	0.0007637909157	1
883	0.0007637909157	1
884	0.0007637909157	1
885	0.0007637909157	1
886	0.0007637892752	1
887	0.0007637892752	1
888	0.0007637892752	1
889	0.0007637880386	1
890	0.0007637863488	1
891	0.0007637863488	1
892	0.0007637850733	1
893	0.0007637850733	1
894	0.0007637850733	1
895	0.0007637850733	1
896	0.0007637850733	1
897	0.0007637842549	1
898	0.0007637842549	1
899	0.0007637842549	1
900	0.0007637842549	1
901	0.0007637842549	1
902	0.0007637817221	1
903	0.0007637817221	1
904	0.000763780712	1
905	0.000763780712	1
906	0.000763780712	1
907	0.000763780712	1
908	0.0007637792424	1
909	0.000763777756	1
910	0.0007637761115	1
911	0.0007637745219	1
912	0.0007637697629	1
913	0.0007637697629	1
914	0.0007637697629	1
915	0.000763768203	1
916	0.000763768203	1
917	0.000763768203	1
918	0.000763768203	1
919	0.000763768203	1
920	0.000763768203	1
921	0.000763768203	1
922	0.000763768203	1
923	0.000763768203	1
924	0.000763768203	1
925	0.000763768203	1
926	0.0007637665592	1
927	0.0007637648139	1
928	0.0007637648139	1
929	0.0007637648139	1
930	0.0007637648139	1
931	0.0007637648139	1
932	0.0007637648139	1
933	0.0007637648139	1
934	0.0007637648139	1
935	0.0007637648139	1
936	0.0007637648139	1
937	0.0007637648139	1
938	0.0007637648139	1
939	0.0007637648139	1
940	0.0007637648139	1
941	0.0007637648139	1
942	0.0007637627755	1
943	0.0007637605835	1
944	0.0007637605835	1
945	0.0007637605835	1
946	0.0007637605835	1
947	0.0007637605835	1
948	0.0007637605835	1
949	0.0007637587785	1
950	0.0007637587785	1
951	0.0007637587785	1
952	0.0007637556956	1
953	0.0007637556956	1
954	0.0007637527664	1
955	0.0007637527664	1
956	0.0007637527664	1
957	0.0007637527664	1
958	0.0007637527664	1
959	0.0007637527664	1
960	0.0007637527664	1
961	0.0007637507439	1
962	0.0007637473786	1
963	0.0007637440317	1
964	0.0007637432631	1
965	0.0007637418604	1
966	0.0007637418604	1
967	0.0007637418604	1
968	0.0007637418604	1
969	0.0007637418604	1
970	0.0007637418604	1
971	0.0007637361154	1
972	0.0007637324285	1
973	0.0007637324285	1
974	0.0007637324285	1
975	0.0007637324285	1
976	0.0007637324285	1
977	0.0007637313974	1
978	0.0007637313974	1
979	0.0007637313974	1
980	0.0007637313974	1
981	0.0007637313974	1
982	0.0007637313974	1
983	0.0007637313974	1
984	0.0007637305752	1
985	0.0007637305752	1
986	0.0007637305752	1
987	0.0007637305752	1
988	0.0007637281609	1
989	0.0007637281609	1
990	0.0007637281609	1
991	0.0007637281609	1
992	0.0007637260477	1
993	0.0007637260477	1
994	0.0007637260477	1
995	0.0007637260477	1
996	0.0007637260477	1
997	0.0007637260477	1
998	0.0007637260477	1
999	0.0007637260477	1
