iter	Logloss	Accuracy
182	0.4999134023	0.8592827962
183	0.4999132579	0.8592827962
184	0.4924375839	0.8597367227
185	0.4924373323	0.8597367227
186	0.491030028	0.8656377667
187	0.4910298276	0.8656377667
188	0.4890245756	0.8665456196
189	0.4890242389	0.8665456196
190	0.4879830989	0.8665456196
191	0.4854661055	0.8683613255
192	0.4854655772	0.8683613255
193	0.48546508	0.8683613255
194	0.4854646122	0.8683613255
195	0.4854641721	0.8683613255
196	0.4854637579	0.8683613255
197	0.4854633683	0.8683613255
198	0.4853778246	0.867907399
199	0.4853774761	0.867907399
200	0.4844051687	0.867907399
201	0.4844047919	0.867907399
202	0.4844044374	0.867907399
203	0.4844041038	0.867907399
204	0.4844037899	0.867907399
205	0.4844034946	0.867907399
206	0.4844032167	0.867907399
207	0.4844029553	0.867907399
208	0.4844029475	0.867907399
209	0.4844027019	0.867907399
210	0.4844024709	0.867907399
211	0.4844022535	0.8688152519
212	0.4844021202	0.8688152519
213	0.4844019235	0.8688152519
214	0.4844017385	0.8688152519
215	0.4844016903	0.8688152519
216	0.4844015191	0.8688152519
217	0.4806736865	0.8624602814
218	0.4789407022	0.8660916931
219	0.478940492	0.8660916931
220	0.4780647748	0.8660916931
221	0.478064727	0.8660916931
222	0.4780646798	0.8660916931
223	0.4746154431	0.8660916931
224	0.4746153758	0.8660916931
225	0.4746151552	0.8660916931
226	0.4746151289	0.8660916931
227	0.4746150236	0.8660916931
228	0.4746149872	0.8660916931
229	0.4713668319	0.8642759873
230	0.4713667976	0.8642759873
231	0.4713667454	0.8642759873
232	0.4697889501	0.8633681344
233	0.4697888505	0.8633681344
234	0.4697885244	0.8633681344
235	0.4697882176	0.8633681344
236	0.4697881309	0.8633681344
237	0.4697878474	0.8633681344
238	0.4679024307	0.8651838402
239	0.4679022201	0.8651838402
240	0.4679020218	0.8651838402
241	0.4670676854	0.8651838402
242	0.4670676086	0.8651838402
243	0.4670675812	0.8651838402
244	0.465522847	0.8651838402
245	0.4655225666	0.8651838402
246	0.4655223028	0.8651838402
247	0.4655220546	0.8651838402
248	0.465521821	0.8651838402
249	0.4655216013	0.8651838402
250	0.4655213945	0.8651838402
251	0.4649334097	0.8656377667
252	0.4608627811	0.867907399
253	0.4608627623	0.867907399
254	0.4593681494	0.8656377667
255	0.4593681494	0.8656377667
256	0.4593681494	0.8656377667
257	0.4593681494	0.8656377667
258	0.4593681494	0.8656377667
259	0.4593681494	0.8656377667
260	0.4593681494	0.8656377667
261	0.4593681494	0.8656377667
262	0.4539537165	0.8692691784
263	0.4530414857	0.8701770313
264	0.4530414625	0.8701770313
265	0.4530413862	0.8701770313
266	0.4530413599	0.8701770313
267	0.4530413378	0.8701770313
268	0.453041196	0.8701770313
269	0.4530411957	0.8701770313
270	0.4512204787	0.8719927372
271	0.451220452	0.8719927372
272	0.4512202721	0.8719927372
273	0.4512202033	0.8719927372
274	0.4512202002	0.8719927372
275	0.451220142	0.8719927372
276	0.4512200968	0.8719927372
277	0.4512200849	0.8719927372
278	0.4512198977	0.8719927372
279	0.4505297331	0.8719927372
280	0.4505296292	0.8719927372
281	0.4491903032	0.8688152519
282	0.4451839476	0.8710848842
283	0.445183727	0.8710848842
284	0.4451836549	0.8710848842
285	0.4451834516	0.8710848842
286	0.4426647572	0.8706309578
287	0.4404494283	0.867907399
288	0.439904868	0.8688152519
289	0.4399045793	0.8688152519
290	0.4399043078	0.8688152519
291	0.4398605851	0.8688152519
292	0.4398605842	0.8688152519
293	0.4398605832	0.8688152519
294	0.4398603414	0.8688152519
295	0.4398601138	0.8688152519
296	0.4398598997	0.8688152519
297	0.4383318005	0.8706309578
298	0.437158691	0.8715388107
299	0.4371584785	0.8715388107
300	0.4357386723	0.8719927372
301	0.4357384042	0.8719927372
302	0.4345115634	0.8701770313
303	0.4345112168	0.8701770313
304	0.4345108907	0.8701770313
305	0.4344748828	0.8715388107
306	0.432389233	0.8697231049
307	0.432388815	0.8697231049
308	0.4323884217	0.8697231049
309	0.4283935414	0.8729005901
310	0.428393188	0.8729005901
311	0.4283930178	0.8729005901
312	0.4283926953	0.8729005901
313	0.4283923919	0.8729005901
314	0.4283921064	0.8729005901
315	0.4283920131	0.8729005901
316	0.4283920089	0.8729005901
317	0.4273580683	0.8706309578
318	0.4273577342	0.8706309578
319	0.4273574199	0.8706309578
320	0.4273571241	0.8706309578
321	0.4262116549	0.8706309578
322	0.4262113173	0.8706309578
323	0.4262109996	0.8706309578
324	0.4262107007	0.8706309578
325	0.4262104194	0.8706309578
326	0.4262102654	0.8706309578
327	0.4262101948	0.8706309578
328	0.4262099434	0.8706309578
329	0.4262097069	0.8706309578
330	0.4262096928	0.8706309578
331	0.4262095638	0.8706309578
332	0.4262094242	0.8706309578
333	0.4222853925	0.8724466636
334	0.422285357	0.8724466636
335	0.4221005125	0.8715388107
336	0.4221004895	0.8715388107
337	0.4200695754	0.8715388107
338	0.4200694765	0.8715388107
339	0.420069289	0.8715388107
340	0.4200692834	0.8715388107
341	0.4200692223	0.8715388107
342	0.4200692195	0.8715388107
343	0.420069193	0.8715388107
344	0.4189496874	0.8701770313
345	0.4170559358	0.8715388107
346	0.4151151299	0.8692691784
347	0.4151151294	0.8692691784
348	0.4144389716	0.8706309578
349	0.4144387612	0.8706309578
350	0.4135032755	0.8715388107
351	0.4135031529	0.8715388107
352	0.4135029207	0.8715388107
353	0.4135029138	0.8715388107
354	0.4114724919	0.8701770313
355	0.4114722253	0.8701770313
356	0.4114719745	0.8701770313
357	0.4114719037	0.8701770313
358	0.4114716719	0.8697231049
359	0.4114714538	0.8697231049
360	0.4114713344	0.8697231049
361	0.4114711362	0.8697231049
362	0.4068911706	0.8692691784
363	0.4068911695	0.8692691784
364	0.4068911684	0.8692691784
365	0.4068911673	0.8692691784
366	0.4068911662	0.8692691784
367	0.4068911651	0.8692691784
368	0.4068911444	0.8692691784
369	0.4060873778	0.8715388107
370	0.4053458497	0.8701770313
371	0.4053458481	0.8701770313
372	0.4053458327	0.8701770313
373	0.4028225699	0.8701770313
374	0.4028225684	0.8701770313
375	0.4023557457	0.8692691784
376	0.4023556383	0.8692691784
377	0.4023556319	0.8692691784
378	0.4023556255	0.8692691784
379	0.4023556073	0.8692691784
380	0.4023556057	0.8692691784
381	0.4023556042	0.8692691784
382	0.4019176252	0.8692691784
383	0.4019175945	0.8692691784
384	0.4019175746	0.8692691784
385	0.4019175712	0.8692691784
386	0.4019175236	0.8692691784
387	0.4019174186	0.8692691784
388	0.4019174033	0.8692691784
389	0.4019173971	0.8692691784
390	0.4019173909	0.8692691784
391	0.4019173481	0.8692691784
392	0.4018662931	0.8692691784
393	0.4018662768	0.8692691784
394	0.4018662631	0.8692691784
395	0.401866252	0.8692691784
396	0.4018662506	0.8692691784
397	0.4018662399	0.8692691784
398	0.4018661534	0.8692691784
399	0.4018661434	0.8692691784
400	0.4018661242	0.8692691784
401	0.4018661022	0.8692691784
402	0.4010988473	0.8692691784
403	0.4010987522	0.8692691784
404	0.4010987412	0.8692691784
405	0.4010987299	0.8692691784
406	0.4010987285	0.8692691784
407	0.4010987271	0.8692691784
408	0.4010987007	0.8692691784
409	0.4010986565	0.8692691784
410	0.3987705388	0.8688152519
411	0.3987705363	0.8688152519
412	0.3987704901	0.8688152519
413	0.3987704803	0.8688152519
414	0.3987704791	0.8688152519
415	0.3964185703	0.8701770313
416	0.3964185655	0.8701770313
417	0.3964185133	0.8701770313
418	0.3962703153	0.8688152519
419	0.3962703063	0.8688152519
420	0.3962702973	0.8688152519
421	0.3962701558	0.8688152519
422	0.3962701095	0.8688152519
423	0.3956365994	0.8692691784
424	0.3956365663	0.8692691784
425	0.3956364285	0.8692691784
426	0.3956363897	0.8692691784
427	0.3956363515	0.8692691784
428	0.3956363287	0.8692691784
429	0.3956363096	0.8692691784
430	0.395636187	0.8692691784
431	0.3956361729	0.8692691784
432	0.3956361426	0.8692691784
433	0.3956361283	0.8692691784
434	0.3956360895	0.8692691784
435	0.3956359799	0.8692691784
436	0.3956359526	0.8692691784
437	0.3956358936	0.8692691784
438	0.3956358595	0.8692691784
439	0.3956358262	0.8692691784
440	0.395635798	0.8692691784
441	0.3948393712	0.8701770313
442	0.3948393254	0.8701770313
443	0.3948393213	0.8701770313
444	0.3948393131	0.8701770313
445	0.3948392974	0.8701770313
446	0.3948392933	0.8701770313
447	0.3942541341	0.8692691784
448	0.3937047117	0.8692691784
449	0.3937046981	0.8692691784
450	0.3937046925	0.8692691784
451	0.3937046683	0.8692691784
452	0.3937046304	0.8692691784
453	0.3931540176	0.8692691784
454	0.3931539896	0.8692691784
455	0.3931539837	0.8692691784
456	0.3931539596	0.8692691784
457	0.3931539283	0.8692691784
458	0.3931539123	0.8692691784
459	0.3931538965	0.8692691784
460	0.3931538706	0.8692691784
461	0.3931538412	0.8692691784
462	0.3931538124	0.8692691784
463	0.3931537976	0.8692691784
464	0.3931537786	0.8692691784
465	0.3931537685	0.8692691784
466	0.3931537589	0.8692691784
467	0.3931537564	0.8692691784
468	0.3931537294	0.8692691784
469	0.393153653	0.8692691784
470	0.393153636	0.8692691784
471	0.3931536355	0.8692691784
472	0.3931536349	0.8692691784
473	0.3931536343	0.8692691784
474	0.3931536254	0.8692691784
475	0.393153578	0.8692691784
476	0.3931535546	0.8692691784
477	0.3928433187	0.8701770313
478	0.3928022246	0.8701770313
479	0.3928022229	0.8701770313
480	0.3928022211	0.8701770313
481	0.3928022193	0.8701770313
482	0.3928021641	0.8701770313
483	0.3928021608	0.8701770313
484	0.3928021528	0.8701770313
485	0.3928021512	0.8701770313
486	0.3928021334	0.8701770313
487	0.3928021201	0.8701770313
488	0.3928021193	0.8701770313
489	0.3928021185	0.8701770313
490	0.3928021178	0.8701770313
491	0.392802117	0.8701770313
492	0.3928021022	0.8701770313
493	0.3928020991	0.8701770313
494	0.3928020904	0.8701770313
495	0.3918828646	0.8724466636
496	0.3918828274	0.8724466636
497	0.391882791	0.8724466636
498	0.3918826882	0.8724466636
499	0.3918826851	0.8724466636
500	0.3918826836	0.8724466636
501	0.3918826547	0.8724466636
502	0.39188256	0.8724466636
503	0.3918825462	0.8724466636
504	0.3913721183	0.873808443
505	0.391372116	0.873808443
506	0.3898213761	0.8715388107
507	0.3898213515	0.8715388107
508	0.3898213047	0.8715388107
509	0.3895031498	0.8724466636
510	0.3890278311	0.8729005901
511	0.3890278086	0.8729005901
512	0.3890278066	0.8729005901
513	0.3890277891	0.8729005901
514	0.3890277852	0.8729005901
515	0.3890277636	0.8729005901
516	0.3890277475	0.8729005901
517	0.3889925878	0.8729005901
518	0.3889925869	0.8729005901
519	0.388992586	0.8729005901
520	0.3889925851	0.8729005901
521	0.3889925779	0.8729005901
522	0.388992577	0.8729005901
523	0.3878314479	0.8701770313
524	0.3878314342	0.8701770313
525	0.3878314238	0.8701770313
526	0.3877339769	0.8710848842
527	0.3877339734	0.8710848842
528	0.3877339649	0.8710848842
529	0.3877339632	0.8710848842
530	0.3877339614	0.8710848842
531	0.3877339597	0.8710848842
532	0.387733958	0.8710848842
533	0.3870137688	0.8729005901
534	0.3870137558	0.8729005901
535	0.3870137505	0.8729005901
536	0.3850166139	0.8724466636
537	0.3850165868	0.8724466636
538	0.3850165844	0.8724466636
539	0.385016558	0.8724466636
540	0.3850165444	0.8724466636
541	0.3850165222	0.8724466636
542	0.3850164971	0.8724466636
543	0.3850164881	0.8724466636
544	0.3850164836	0.8724466636
545	0.3850164625	0.8724466636
546	0.3842343014	0.8724466636
547	0.3837372472	0.873808443
548	0.383737105	0.873808443
549	0.3837371039	0.873808443
550	0.3821274976	0.8719927372
551	0.3821273023	0.8719927372
552	0.3821104023	0.8706309578
553	0.3821103708	0.8706309578
554	0.3821103114	0.8706309578
555	0.3821103087	0.8706309578
556	0.3821102875	0.8706309578
557	0.3817897596	0.8706309578
558	0.3817897477	0.8706309578
559	0.3813926115	0.8706309578
560	0.3813925888	0.8706309578
561	0.381280747	0.8706309578
562	0.3812807456	0.8706309578
563	0.3812807442	0.8706309578
564	0.3812807442	0.8706309578
565	0.3812807442	0.8706309578
566	0.3812807442	0.8706309578
567	0.3812807442	0.8706309578
568	0.3812807442	0.8706309578
569	0.3808862106	0.8706309578
570	0.3808862051	0.8706309578
571	0.380638781	0.8706309578
572	0.3796517188	0.8724466636
573	0.3796515252	0.8724466636
574	0.379651343	0.8724466636
575	0.3796511716	0.8724466636
576	0.3796511614	0.8724466636
577	0.3796510007	0.8724466636
578	0.3790858003	0.8724466636
579	0.3790857669	0.8724466636
580	0.3787472262	0.8724466636
581	0.3787470368	0.8724466636
582	0.3787468587	0.8724466636
583	0.3787468282	0.8724466636
584	0.3787468072	0.8724466636
585	0.3787467115	0.8724466636
586	0.3787467102	0.8724466636
587	0.3787466901	0.8724466636
588	0.3787466354	0.8724466636
589	0.3787466256	0.8724466636
590	0.3787464718	0.8724466636
591	0.3787464712	0.8724466636
592	0.3784287249	0.8724466636
593	0.3784286973	0.8724466636
594	0.3784286783	0.8724466636
595	0.3784286266	0.8724466636
596	0.3784286266	0.8724466636
597	0.3784286266	0.8724466636
598	0.3784286266	0.8724466636
599	0.3784286266	0.8724466636
600	0.378009302	0.8724466636
601	0.3780092625	0.8724466636
602	0.3777640225	0.8719927372
603	0.3777639724	0.8719927372
604	0.3777639233	0.8719927372
605	0.3777639211	0.8719927372
606	0.377763919	0.8719927372
607	0.3773728517	0.8719927372
608	0.3773727109	0.8719927372
609	0.3773727067	0.8719927372
610	0.3769640084	0.8701770313
611	0.3769639743	0.8701770313
612	0.3769639407	0.8701770313
613	0.3766681637	0.8701770313
614	0.3766681545	0.8701770313
615	0.3766680094	0.8701770313
616	0.3766680072	0.8701770313
617	0.3766679985	0.8701770313
618	0.3766679899	0.8701770313
619	0.3766679302	0.8701770313
620	0.3766679291	0.8701770313
621	0.376667927	0.8701770313
622	0.376667926	0.8701770313
623	0.3766678912	0.8701770313
624	0.3766678829	0.8701770313
625	0.3766677539	0.8701770313
626	0.3763901041	0.8706309578
627	0.3763900886	0.8706309578
628	0.3763899627	0.8706309578
629	0.3761670867	0.8701770313
630	0.3761670865	0.8701770313
631	0.3761670863	0.8701770313
632	0.3755190531	0.8701770313
633	0.3755190485	0.8701770313
634	0.3755189498	0.8701770313
635	0.3755189281	0.8701770313
636	0.3755189237	0.8701770313
637	0.3755189149	0.8701770313
638	0.3755188734	0.8701770313
639	0.3755188712	0.8701770313
640	0.3754285078	0.8701770313
641	0.375428477	0.8701770313
642	0.3754284114	0.8701770313
643	0.3754284094	0.8701770313
644	0.3754284074	0.8701770313
645	0.3746636889	0.8719927372
646	0.3746635673	0.8719927372
647	0.3746635087	0.8719927372
648	0.3746635017	0.8719927372
649	0.3740016278	0.8719927372
650	0.3740016188	0.8719927372
651	0.3740016099	0.8719927372
652	0.3740015284	0.8719927372
653	0.3740013931	0.8719927372
654	0.3740013629	0.8719927372
655	0.374001355	0.8719927372
656	0.3740013322	0.8719927372
657	0.3740012951	0.8719927372
658	0.3740011736	0.8719927372
659	0.373668055	0.8710848842
660	0.373668053	0.8710848842
661	0.373668038	0.8710848842
662	0.3734514003	0.8701770313
663	0.3732527074	0.8701770313
664	0.373252706	0.8701770313
665	0.3729436265	0.8710848842
666	0.3729436039	0.8710848842
667	0.3729435815	0.8710848842
668	0.3729435646	0.8710848842
669	0.3729435617	0.8710848842
670	0.3727973789	0.8710848842
671	0.3725461965	0.8710848842
672	0.3725461814	0.8710848842
673	0.372546099	0.8710848842
674	0.372546054	0.8710848842
675	0.3725460516	0.8710848842
676	0.3725460309	0.8710848842
677	0.3725459575	0.8710848842
678	0.3725459531	0.8710848842
679	0.3722572769	0.8710848842
680	0.3720207247	0.8710848842
681	0.3720011142	0.8710848842
682	0.3720010814	0.8710848842
683	0.3720010811	0.8710848842
684	0.3720010811	0.8710848842
685	0.3720010811	0.8710848842
686	0.3717788046	0.8710848842
687	0.3715422856	0.8710848842
688	0.3715422853	0.8710848842
689	0.3715422829	0.8710848842
690	0.3715422641	0.8710848842
691	0.3711632299	0.8710848842
692	0.3711632204	0.8710848842
693	0.371163211	0.8710848842
694	0.3711631505	0.8710848842
695	0.3711631417	0.8710848842
696	0.371163133	0.8710848842
697	0.3695576341	0.8719927372
698	0.3695576263	0.8719927372
699	0.3695576246	0.8719927372
700	0.369557623	0.8719927372
701	0.3695576214	0.8719927372
702	0.369557571	0.8719927372
703	0.369557568	0.8719927372
704	0.3695575607	0.8719927372
705	0.3695575593	0.8719927372
706	0.369557543	0.8719927372
707	0.3693875122	0.8719927372
708	0.3690318347	0.8719927372
709	0.3684045143	0.8719927372
710	0.3684044946	0.8719927372
711	0.3684044754	0.8719927372
712	0.368217776	0.8719927372
713	0.3682177723	0.8719927372
714	0.3681980799	0.8719927372
715	0.3681980797	0.8719927372
716	0.3681980794	0.8719927372
717	0.3681980241	0.8719927372
718	0.3681980085	0.8719927372
719	0.3681979956	0.8719927372
720	0.3678798993	0.8719927372
721	0.3678798828	0.8719927372
722	0.3678798514	0.8719927372
723	0.3678798358	0.8719927372
724	0.3678798326	0.8719927372
725	0.3678798294	0.8719927372
726	0.3678798229	0.8719927372
727	0.3678798138	0.8719927372
728	0.3678798075	0.8719927372
729	0.3678797938	0.8719927372
730	0.3678797452	0.8719927372
731	0.3678797437	0.8719927372
732	0.3673008654	0.8729005901
733	0.3673008528	0.8729005901
734	0.3671150322	0.8719927372
735	0.3662460469	0.8719927372
736	0.3654519891	0.8719927372
737	0.3654519642	0.8719927372
738	0.3649243015	0.8719927372
739	0.3646059154	0.8729005901
740	0.3646059099	0.8729005901
741	0.3646059092	0.8729005901
742	0.3646059085	0.8729005901
743	0.3646059058	0.8729005901
744	0.3646058944	0.8729005901
745	0.364435245	0.8729005901
746	0.3644352394	0.8729005901
747	0.3642859487	0.8729005901
748	0.3642859438	0.8729005901
749	0.3642859265	0.8729005901
750	0.3642859175	0.8729005901
751	0.3642859106	0.8729005901
752	0.36428591	0.8729005901
753	0.3642859095	0.8729005901
754	0.3642859089	0.8729005901
755	0.3642858977	0.8729005901
756	0.3642858771	0.8729005901
757	0.3638616198	0.8729005901
758	0.3638616024	0.8729005901
759	0.3638616008	0.8729005901
760	0.3638615701	0.8729005901
761	0.3638615641	0.8729005901
762	0.3638615325	0.8729005901
763	0.3638615296	0.8729005901
764	0.3638615268	0.8729005901
765	0.3638615187	0.8729005901
766	0.3638615159	0.8729005901
767	0.3638615152	0.8729005901
768	0.3638615145	0.8729005901
769	0.3638615138	0.8729005901
770	0.3638615006	0.8729005901
771	0.3638614979	0.8729005901
772	0.363861455	0.8729005901
773	0.3632668432	0.8729005901
774	0.3632668344	0.8729005901
775	0.3632668319	0.8729005901
776	0.3632668307	0.8729005901
777	0.3632668283	0.8729005901
778	0.3632668126	0.8729005901
779	0.3632668103	0.8729005901
780	0.363266808	0.8729005901
781	0.3625967029	0.8719927372
782	0.3625966996	0.8719927372
783	0.3625966988	0.8719927372
784	0.3625802525	0.8729005901
785	0.3625802509	0.8729005901
786	0.3625802447	0.8729005901
787	0.362535807	0.8729005901
788	0.3611052255	0.8719927372
789	0.3611052091	0.8719927372
790	0.3611052043	0.8719927372
791	0.3611051951	0.8719927372
792	0.3609003293	0.8719927372
793	0.3609002982	0.8719927372
794	0.360613721	0.8719927372
795	0.3606137156	0.8719927372
796	0.3606136987	0.8719927372
797	0.360613695	0.8719927372
798	0.3606136864	0.8719927372
799	0.3606136829	0.8719927372
800	0.3605912526	0.8719927372
801	0.3605912517	0.8719927372
802	0.3605912509	0.8719927372
803	0.3605912418	0.8719927372
804	0.3602953808	0.8719927372
805	0.359848154	0.8733545166
806	0.3598481438	0.8733545166
807	0.3598254937	0.8733545166
808	0.3594204385	0.8733545166
809	0.359420428	0.8733545166
810	0.3594203966	0.8733545166
811	0.3594203752	0.8733545166
812	0.3594203702	0.8733545166
813	0.3594203301	0.8733545166
814	0.3594203289	0.8733545166
815	0.359420323	0.8733545166
816	0.3594203218	0.8733545166
817	0.3594203007	0.8733545166
818	0.3594201822	0.8733545166
819	0.3594201705	0.8733545166
820	0.3590406783	0.8751702224
821	0.3590406713	0.8751702224
822	0.3590406699	0.8751702224
823	0.358572468	0.873808443
824	0.3585724626	0.873808443
825	0.358572462	0.873808443
826	0.3585592948	0.873808443
827	0.3585592551	0.873808443
828	0.3585388772	0.873808443
829	0.3581181485	0.8751702224
830	0.3581181346	0.8751702224
831	0.3580978992	0.8751702224
832	0.3580978655	0.8751702224
833	0.3580788293	0.874716296
834	0.3580787872	0.874716296
835	0.35807878	0.874716296
836	0.35807878	0.874716296
837	0.35807878	0.874716296
838	0.35807878	0.874716296
839	0.35807878	0.874716296
840	0.35807878	0.874716296
841	0.35807878	0.874716296
842	0.35807878	0.874716296
843	0.3580336312	0.874716296
844	0.35803363	0.874716296
845	0.3580336288	0.874716296
846	0.3577786124	0.8751702224
847	0.3577604132	0.8751702224
848	0.3577604095	0.8751702224
849	0.357760409	0.8751702224
850	0.356462675	0.8751702224
851	0.3564626686	0.8751702224
852	0.356462667	0.8751702224
853	0.3564626406	0.8751702224
854	0.3564626361	0.8751702224
855	0.3564626357	0.8751702224
856	0.3564626353	0.8751702224
857	0.3564626349	0.8751702224
858	0.3564626345	0.8751702224
859	0.3564626272	0.8751702224
860	0.3564626268	0.8751702224
861	0.3564626264	0.8751702224
862	0.356462626	0.8751702224
863	0.3564626245	0.8751702224
864	0.356406753	0.8751702224
865	0.3564067466	0.8751702224
866	0.3564067416	0.8751702224
867	0.356406741	0.8751702224
868	0.3564067372	0.8751702224
869	0.3564067169	0.8751702224
870	0.3564067166	0.8751702224
871	0.3560119345	0.8751702224
872	0.3560119269	0.8751702224
873	0.3560119138	0.8751702224
874	0.3560119085	0.8751702224
875	0.356011908	0.8751702224
876	0.3560119005	0.8751702224
877	0.3560118907	0.8751702224
878	0.3560118811	0.8751702224
879	0.3560118739	0.8751702224
880	0.3560118738	0.8751702224
881	0.3560118737	0.8751702224
882	0.3560118645	0.8751702224
