iter	Passed	Remaining
463	817	944
464	818	942
465	820	939
466	821	937
467	823	936
468	824	933
469	826	932
470	829	931
471	830	929
472	832	927
473	833	925
474	835	923
475	836	921
476	838	919
477	841	918
478	843	917
479	845	915
480	847	914
481	849	912
482	851	911
483	854	910
484	855	908
485	856	906
486	859	904
487	861	904
488	863	902
489	866	901
490	867	899
491	868	897
492	870	894
493	872	893
494	874	892
495	875	889
496	876	887
497	877	884
498	879	882
499	880	880
500	881	877
501	882	875
502	883	873
503	884	870
504	885	868
505	886	865
506	888	863
507	889	861
508	891	859
509	892	857
510	893	854
511	894	852
512	896	850
513	897	848
514	898	846
515	899	843
516	900	841
517	902	840
518	904	838
519	906	836
520	907	834
521	909	833
522	912	831
523	915	831
524	917	830
525	918	827
526	920	825
527	921	823
528	922	821
529	923	819
530	924	816
531	925	814
532	927	812
533	928	810
534	929	807
535	930	805
536	932	804
537	934	802
538	935	800
539	936	797
540	937	795
541	938	793
542	940	791
543	941	788
544	942	786
545	943	784
546	945	782
547	946	780
548	947	778
549	948	776
550	949	774
551	951	772
552	954	771
553	956	769
554	957	767
555	958	765
556	959	763
557	961	761
558	962	759
559	964	757
560	965	755
561	966	753
562	967	751
563	968	748
564	970	747
565	971	744
566	972	742
567	973	740
568	974	738
569	975	736
570	977	734
571	978	731
572	979	729
573	980	727
574	981	725
575	982	723
576	983	721
577	985	719
578	986	716
579	987	714
580	988	713
581	989	710
582	990	708
583	991	706
584	993	704
585	994	702
586	995	700
587	996	698
588	997	695
589	998	694
590	1000	692
591	1001	690
592	1002	687
593	1003	685
594	1004	683
595	1004	681
596	1005	679
597	1006	676
598	1007	674
599	1008	672
600	1009	670
601	1011	668
602	1012	666
603	1013	664
604	1013	662
605	1014	659
606	1016	657
607	1017	655
608	1018	653
609	1019	651
610	1020	649
611	1021	647
612	1022	645
613	1023	643
614	1024	641
615	1025	639
616	1027	637
617	1028	635
618	1029	633
619	1031	631
620	1032	629
621	1033	627
622	1033	625
623	1034	623
624	1036	621
625	1037	619
626	1038	617
627	1039	615
628	1040	613
629	1042	612
630	1043	610
631	1044	608
632	1045	606
633	1047	604
634	1048	602
635	1050	601
636	1052	599
637	1053	597
638	1055	596
639	1056	594
640	1057	592
641	1058	590
642	1059	588
643	1061	586
644	1062	584
645	1063	582
646	1064	580
647	1065	578
648	1066	576
649	1068	575
650	1070	573
651	1073	573
652	1076	571
653	1078	570
654	1081	569
655	1082	567
656	1084	566
657	1086	564
658	1088	563
659	1090	561
660	1092	560
661	1094	558
662	1095	557
663	1098	555
664	1099	554
665	1101	552
666	1102	550
667	1103	548
668	1105	547
669	1106	545
670	1107	543
671	1108	541
672	1109	539
673	1111	537
674	1112	535
675	1114	533
676	1115	532
677	1116	530
678	1117	528
679	1118	526
680	1119	524
681	1120	522
682	1122	520
683	1123	519
684	1124	517
685	1125	515
686	1126	513
687	1127	511
688	1128	509
689	1130	507
690	1131	506
691	1132	504
692	1133	502
693	1135	500
694	1136	498
695	1137	497
696	1138	495
697	1140	493
698	1141	491
699	1142	489
700	1144	488
701	1145	486
702	1147	484
703	1149	483
704	1150	481
705	1151	479
706	1152	477
707	1153	475
708	1155	474
709	1156	472
710	1158	470
711	1160	469
712	1164	468
713	1167	467
714	1169	466
715	1171	464
716	1173	463
717	1174	461
718	1175	459
719	1176	457
720	1177	455
721	1179	454
722	1180	452
723	1182	450
724	1183	448
725	1184	447
726	1186	445
727	1187	443
728	1188	441
729	1189	440
730	1190	438
731	1192	436
732	1193	434
733	1194	432
734	1195	431
735	1197	429
736	1198	427
737	1199	425
738	1200	424
739	1201	422
740	1202	420
741	1204	418
742	1205	417
743	1207	415
744	1209	414
745	1211	412
746	1212	410
747	1213	408
748	1214	407
749	1216	405
750	1218	404
751	1220	402
752	1222	401
753	1225	399
754	1227	398
755	1229	396
756	1232	395
757	1235	394
758	1237	392
759	1239	391
760	1240	389
761	1242	387
762	1243	386
763	1244	384
764	1246	382
765	1247	381
766	1249	379
767	1251	378
768	1252	376
769	1253	374
770	1254	372
771	1256	371
772	1258	369
773	1260	367
774	1261	366
775	1263	364
776	1265	363
777	1266	361
778	1267	359
779	1269	358
780	1271	356
781	1272	354
782	1274	353
783	1276	351
784	1277	350
785	1278	348
786	1280	346
787	1282	345
788	1284	343
789	1285	341
790	1288	340
791	1290	338
792	1291	337
793	1293	335
794	1295	334
795	1296	332
796	1297	330
797	1299	328
798	1301	327
799	1303	325
800	1304	324
801	1305	322
802	1307	320
803	1309	319
804	1310	317
805	1312	315
806	1314	314
807	1316	312
808	1318	311
809	1320	309
810	1323	308
811	1326	307
812	1327	305
813	1328	303
814	1330	301
815	1331	300
816	1332	298
817	1333	296
818	1334	294
819	1336	293
820	1338	291
821	1339	290
822	1341	288
823	1342	286
824	1343	285
825	1344	283
826	1346	281
827	1347	279
828	1348	278
829	1351	276
830	1353	275
831	1354	273
832	1355	271
833	1357	270
834	1359	268
835	1360	266
836	1361	265
837	1363	263
838	1364	261
839	1365	260
840	1367	258
841	1369	256
842	1370	255
843	1371	253
844	1372	251
845	1373	250
846	1375	248
847	1378	247
848	1379	245
849	1381	243
850	1383	242
851	1384	240
852	1385	238
853	1387	237
854	1389	235
855	1391	234
856	1391	232
857	1393	230
858	1394	228
859	1396	227
860	1397	225
861	1399	224
862	1401	222
863	1403	220
864	1404	219
865	1405	217
866	1407	215
867	1408	214
868	1409	212
869	1410	210
870	1412	209
871	1414	207
872	1417	206
873	1419	204
874	1420	202
875	1421	201
876	1422	199
877	1424	197
878	1425	196
879	1426	194
880	1428	192
881	1429	191
882	1431	189
883	1433	188
884	1433	186
885	1435	184
886	1436	182
887	1437	181
888	1438	179
889	1440	177
890	1441	176
891	1442	174
892	1444	173
893	1446	171
894	1447	169
895	1448	168
896	1450	166
897	1451	164
898	1452	163
899	1453	161
900	1455	159
901	1456	158
902	1458	156
903	1459	154
904	1460	153
905	1462	151
906	1463	150
907	1464	148
908	1465	146
909	1466	145
910	1468	143
911	1469	141
912	1470	140
913	1471	138
914	1472	136
915	1474	135
916	1475	133
917	1476	131
918	1477	130
919	1478	128
920	1480	126
921	1482	125
922	1484	123
923	1487	122
924	1489	120
925	1490	119
926	1492	117
927	1494	115
928	1495	114
929	1495	112
930	1497	110
931	1498	109
932	1500	107
933	1501	106
934	1502	104
935	1503	102
936	1504	101
937	1505	99
938	1507	97
939	1508	96
940	1510	94
941	1511	93
942	1512	91
943	1513	89
944	1514	88
945	1516	86
946	1518	85
947	1521	83
948	1523	81
949	1525	80
950	1527	78
951	1528	77
952	1530	75
953	1531	73
954	1532	72
955	1533	70
956	1534	68
957	1536	67
958	1537	65
959	1538	64
960	1539	62
961	1540	60
962	1541	59
963	1543	57
964	1544	56
965	1545	54
966	1546	52
967	1547	51
968	1549	49
969	1550	47
970	1551	46
971	1552	44
972	1554	43
973	1555	41
974	1556	39
975	1557	38
976	1558	36
977	1559	35
978	1561	33
979	1562	31
980	1563	30
981	1564	28
982	1565	27
983	1566	25
984	1567	23
985	1568	22
986	1569	20
987	1570	19
988	1571	17
989	1573	15
990	1574	14
991	1575	12
992	1576	11
993	1577	9
994	1578	7
995	1579	6
996	1580	4
997	1581	3
998	1583	1
999	1584	0
