iter	Logloss	Accuracy
341	0.4877668303	0.8561705989
342	0.4877667862	0.8561705989
343	0.4877667742	0.8561705989
344	0.4877667316	0.8561705989
345	0.4877667144	0.8561705989
346	0.487766713	0.8561705989
347	0.487766685	0.8561705989
348	0.4877666383	0.8561705989
349	0.4877666326	0.8561705989
350	0.4877666271	0.8561705989
351	0.4877666062	0.8561705989
352	0.4877665952	0.8561705989
353	0.4877665184	0.8561705989
354	0.4877665171	0.8561705989
355	0.4877665158	0.8561705989
356	0.486080719	0.8561705989
357	0.4860508618	0.8561705989
358	0.4860508615	0.8561705989
359	0.4860508612	0.8561705989
360	0.4860508609	0.8561705989
361	0.4860508606	0.8561705989
362	0.4860507645	0.8561705989
363	0.4860507556	0.8561705989
364	0.4860507466	0.8561705989
365	0.4860506978	0.8561705989
366	0.48605065	0.8561705989
367	0.486050515	0.8561705989
368	0.4860504234	0.8561705989
369	0.4860504195	0.8561705989
370	0.4860502982	0.8561705989
371	0.4860501841	0.8561705989
372	0.4860501116	0.8561705989
373	0.4860500985	0.8561705989
374	0.4849292085	0.8557168784
375	0.4849291933	0.8557168784
376	0.4849291725	0.8557168784
377	0.4849291712	0.8557168784
378	0.4849291699	0.8557168784
379	0.4801588215	0.8579854809
380	0.4762538522	0.8570780399
381	0.4725921527	0.8575317604
382	0.472592146	0.8575317604
383	0.4725921183	0.8575317604
384	0.4725920873	0.8575317604
385	0.4715631939	0.859800363
386	0.4715631856	0.859800363
387	0.4715631462	0.859800363
388	0.4715630174	0.859800363
389	0.4715630097	0.859800363
390	0.4715630021	0.859800363
391	0.471562949	0.859800363
392	0.4715629277	0.859800363
393	0.4700405552	0.8579854809
394	0.4700404836	0.8579854809
395	0.4700404514	0.8579854809
396	0.4700403923	0.8579854809
397	0.4666464398	0.860707804
398	0.4666464375	0.860707804
399	0.4665995628	0.859800363
400	0.4665994282	0.859800363
401	0.4665994051	0.859800363
402	0.4665993616	0.859800363
403	0.4665992389	0.859800363
404	0.4665992384	0.859800363
405	0.466599238	0.859800363
406	0.4665992361	0.859800363
407	0.4646091271	0.860707804
408	0.464609116	0.860707804
409	0.4646089409	0.860707804
410	0.4609799352	0.8647912886
411	0.4609799314	0.8647912886
412	0.4609798632	0.8647912886
413	0.459711525	0.863430127
414	0.4572781271	0.8647912886
415	0.4560081693	0.8611615245
416	0.4560078519	0.8611615245
417	0.4549746167	0.860707804
418	0.4549744904	0.860707804
419	0.4549742512	0.860707804
420	0.454974136	0.860707804
421	0.4541978112	0.8643375681
422	0.4530317242	0.8548094374
423	0.4530316069	0.8548094374
424	0.4530313846	0.8548094374
425	0.4530312777	0.8548094374
426	0.4528762614	0.8570780399
427	0.4528760641	0.8570780399
428	0.4528760084	0.8570780399
429	0.4528759753	0.8570780399
430	0.451713457	0.859800363
431	0.4508855697	0.858892922
432	0.4480010454	0.8561705989
433	0.4469302333	0.858892922
434	0.4469296925	0.858892922
435	0.4469291835	0.858892922
436	0.4469287047	0.858892922
437	0.4469282542	0.858892922
438	0.4469278302	0.858892922
439	0.4469274314	0.858892922
440	0.4469270561	0.8602540835
441	0.4469267029	0.8602540835
442	0.4469263707	0.8602540835
443	0.4469261888	0.8602540835
444	0.4469258869	0.8602540835
445	0.4469257883	0.8602540835
446	0.4469256917	0.8602540835
447	0.4469254192	0.8602540835
448	0.4469251628	0.8602540835
449	0.4469249215	0.8602540835
450	0.4469246946	0.8602540835
451	0.446924481	0.8602540835
452	0.44692428	0.8602540835
453	0.4469242456	0.8602540835
454	0.4469242397	0.8602540835
455	0.4469241442	0.8602540835
456	0.4469241112	0.8602540835
457	0.4469240322	0.8602540835
458	0.4469239909	0.8602540835
459	0.4469238189	0.8602540835
460	0.4469237894	0.8602540835
461	0.4469236293	0.8602540835
462	0.4469235841	0.8602540835
463	0.4469235613	0.8602540835
464	0.4469234147	0.8602540835
465	0.4469233934	0.8602540835
466	0.4469232567	0.8602540835
467	0.4469232486	0.8602540835
468	0.4469231921	0.8602540835
469	0.4469231728	0.8602540835
470	0.4432468433	0.8575317604
471	0.4422461698	0.8539019964
472	0.4422461077	0.8539019964
473	0.4403451483	0.8575317604
474	0.4403450826	0.8575317604
475	0.4377788654	0.8575317604
476	0.4377788205	0.8575317604
477	0.4377787251	0.8575317604
478	0.4368904014	0.8570780399
479	0.436110362	0.862522686
480	0.4361101487	0.862522686
481	0.4361101122	0.862522686
482	0.435451902	0.8584392015
483	0.4354516956	0.8584392015
484	0.4344087781	0.8575317604
485	0.4342779948	0.8575317604
486	0.4342777457	0.8575317604
487	0.4342775114	0.8575317604
488	0.4319189737	0.8611615245
489	0.4319189212	0.8611615245
490	0.4319187028	0.8611615245
491	0.4319186963	0.8611615245
492	0.4319184911	0.8611615245
493	0.4311465716	0.8584392015
494	0.4311463736	0.8584392015
495	0.4311461874	0.8584392015
496	0.4311460122	0.8584392015
497	0.4311459394	0.8584392015
498	0.4311162797	0.8584392015
499	0.4311162563	0.8584392015
500	0.431116169	0.8584392015
501	0.4311161598	0.8584392015
502	0.4311161416	0.8584392015
503	0.431116137	0.8584392015
504	0.4311160874	0.8584392015
505	0.4311160785	0.8584392015
506	0.431115939	0.8584392015
507	0.4311159369	0.8584392015
508	0.4311159286	0.8584392015
509	0.4311159125	0.8584392015
510	0.4311159105	0.8584392015
511	0.4311157809	0.8584392015
512	0.4311157587	0.8584392015
513	0.431115751	0.8584392015
514	0.4311156896	0.8584392015
515	0.4311156877	0.8584392015
516	0.431115684	0.8584392015
517	0.4311156803	0.8584392015
518	0.4311156292	0.8584392015
519	0.4301728816	0.8602540835
520	0.4301728761	0.8602540835
521	0.4301728653	0.8602540835
522	0.4301728545	0.8602540835
523	0.4279849318	0.8611615245
524	0.4279847612	0.8611615245
525	0.4275987903	0.859800363
526	0.4275987385	0.859800363
527	0.4275987293	0.859800363
528	0.4275985839	0.859800363
529	0.4275985671	0.859800363
530	0.4275985072	0.859800363
531	0.4275983749	0.859800363
532	0.4275983739	0.859800363
533	0.4255586497	0.8629764065
534	0.4255586119	0.8629764065
535	0.4255585962	0.8629764065
536	0.4246493697	0.862522686
537	0.4242553678	0.862522686
538	0.4242552259	0.862522686
539	0.4242551482	0.862522686
540	0.4239321193	0.8638838475
541	0.4239321031	0.8638838475
542	0.4239320991	0.8638838475
543	0.4239319722	0.8638838475
544	0.4239318528	0.8638838475
545	0.4239317405	0.8638838475
546	0.423906757	0.8638838475
547	0.4239066574	0.8638838475
548	0.4239065636	0.8638838475
549	0.4239065061	0.8638838475
550	0.4239064766	0.8638838475
551	0.4239064615	0.8638838475
552	0.4230572707	0.862522686
553	0.4230572549	0.862522686
554	0.4230182914	0.862522686
555	0.4230182765	0.862522686
556	0.4230182433	0.862522686
557	0.4222092322	0.861615245
558	0.4222091558	0.861615245
559	0.4222091538	0.861615245
560	0.4222091498	0.861615245
561	0.4222091458	0.861615245
562	0.4222090812	0.861615245
563	0.4222090522	0.861615245
564	0.422208999	0.861615245
565	0.4222089388	0.861615245
566	0.4222089249	0.861615245
567	0.4222089213	0.861615245
568	0.4222088084	0.861615245
569	0.422208805	0.861615245
570	0.4222087983	0.861615245
571	0.4222087616	0.861615245
572	0.4222086581	0.861615245
573	0.4222086573	0.861615245
574	0.4214513872	0.861615245
575	0.4214512545	0.861615245
576	0.42145122	0.861615245
577	0.4185723159	0.8584392015
578	0.4185723151	0.8584392015
579	0.4185722861	0.8584392015
580	0.4185722538	0.8584392015
581	0.4185722404	0.8584392015
582	0.4185533451	0.8584392015
583	0.4185533154	0.8584392015
584	0.4180603316	0.8566243194
585	0.4180603251	0.8566243194
586	0.4180602899	0.8566243194
587	0.4180602043	0.8566243194
588	0.4180601494	0.8566243194
589	0.4178048007	0.8548094374
590	0.4178047616	0.8548094374
591	0.4178047614	0.8548094374
592	0.4178047614	0.8548094374
593	0.4178047614	0.8548094374
594	0.4178047614	0.8548094374
595	0.4178047614	0.8548094374
596	0.4178047614	0.8548094374
597	0.4178047614	0.8548094374
598	0.4178047614	0.8548094374
599	0.4178047614	0.8548094374
600	0.4178047614	0.8548094374
601	0.4175511483	0.8561705989
602	0.4175511483	0.8561705989
603	0.4175511483	0.8561705989
604	0.4175511483	0.8561705989
605	0.4175511483	0.8561705989
606	0.4167337878	0.8566243194
607	0.4161994523	0.8575317604
608	0.4161994479	0.8575317604
609	0.4161994354	0.8575317604
610	0.4161994249	0.8575317604
611	0.4161993573	0.8575317604
612	0.4158238839	0.8575317604
613	0.4158238795	0.8575317604
614	0.415823867	0.8575317604
615	0.4158238648	0.8575317604
616	0.4157817618	0.8579854809
617	0.4132623959	0.8566243194
618	0.4132623931	0.8566243194
619	0.4132623903	0.8566243194
620	0.4132623517	0.8566243194
621	0.413262349	0.8566243194
622	0.4132623476	0.8566243194
623	0.4132623449	0.8566243194
624	0.413034704	0.8570780399
625	0.4130346208	0.8570780399
626	0.4130345936	0.8570780399
627	0.4130345419	0.8570780399
628	0.413018006	0.8570780399
629	0.4090819581	0.8593466425
630	0.4088984433	0.8593466425
631	0.4088984394	0.8593466425
632	0.408249025	0.859800363
633	0.4082489493	0.859800363
634	0.4082489471	0.859800363
635	0.4082489224	0.859800363
636	0.4082488593	0.859800363
637	0.4082488148	0.859800363
638	0.4082488108	0.859800363
639	0.4082488068	0.859800363
640	0.4082487954	0.859800363
641	0.4082487934	0.859800363
642	0.4082487315	0.859800363
643	0.407472968	0.8602540835
644	0.4074729417	0.8602540835
645	0.4074729358	0.8602540835
646	0.4074728815	0.8602540835
647	0.4074728701	0.8602540835
648	0.4074728687	0.8602540835
649	0.4068758383	0.8602540835
650	0.4068758317	0.8602540835
651	0.4060905201	0.8602540835
652	0.4060904935	0.8602540835
653	0.4060904092	0.8602540835
654	0.4060902693	0.8602540835
655	0.4060901559	0.8602540835
656	0.406090031	0.8602540835
657	0.4060900096	0.8602540835
658	0.4060900022	0.8602540835
659	0.4060899876	0.8602540835
660	0.4060899839	0.8602540835
661	0.4060899172	0.8602540835
662	0.4060899154	0.8602540835
663	0.4060899136	0.8602540835
664	0.4060899066	0.8602540835
665	0.4059978865	0.8593466425
666	0.405997886	0.8593466425
667	0.4059978856	0.8593466425
668	0.4053315387	0.860707804
669	0.4053313941	0.860707804
670	0.4053313245	0.860707804
671	0.4053312787	0.860707804
672	0.4053312785	0.860707804
673	0.4053312782	0.860707804
674	0.4049603964	0.860707804
675	0.4049603627	0.860707804
676	0.4049603402	0.860707804
677	0.404960318	0.860707804
678	0.4049603038	0.860707804
679	0.4049603009	0.860707804
680	0.4049602478	0.860707804
681	0.4049602318	0.860707804
682	0.4045035263	0.861615245
683	0.4044855288	0.861615245
684	0.4044855285	0.861615245
685	0.4044855278	0.861615245
686	0.4044855277	0.861615245
687	0.404485527	0.861615245
688	0.4044855257	0.861615245
689	0.4019850156	0.859800363
690	0.3998383243	0.8629764065
691	0.3998382711	0.8629764065
692	0.3993488984	0.8620689655
693	0.399255214	0.8620689655
694	0.3992550341	0.8620689655
695	0.3985305591	0.8643375681
696	0.3985304878	0.8643375681
697	0.3985304186	0.8643375681
698	0.3985304145	0.8643375681
699	0.3985303943	0.8643375681
700	0.3985302646	0.8643375681
701	0.3985302644	0.8643375681
702	0.3979474432	0.8647912886
703	0.3979473078	0.8647912886
704	0.3964027636	0.863430127
705	0.3964027613	0.863430127
706	0.396402759	0.863430127
707	0.3964027404	0.863430127
708	0.3964026558	0.863430127
709	0.3964026547	0.863430127
710	0.3964026159	0.863430127
711	0.3964025946	0.863430127
712	0.3955806578	0.8647912886
713	0.3955806356	0.8647912886
714	0.3955805929	0.8647912886
715	0.3955805817	0.8647912886
716	0.3955805496	0.8647912886
717	0.3955805274	0.8647912886
718	0.3955804266	0.8647912886
719	0.3955804252	0.8647912886
720	0.3955803948	0.8647912886
721	0.3944798428	0.8656987296
722	0.3944797703	0.8656987296
723	0.3944795657	0.8656987296
724	0.3944793732	0.8656987296
725	0.394479192	0.8656987296
726	0.3944790216	0.8656987296
727	0.3944788612	0.8656987296
728	0.3944788517	0.8656987296
729	0.3944787013	0.8656987296
730	0.3944786135	0.8656987296
731	0.3944786092	0.8656987296
732	0.394478562	0.8656987296
733	0.3940430648	0.8647912886
734	0.3940430307	0.8647912886
735	0.3940428892	0.8647912886
736	0.394042821	0.8647912886
737	0.3940428169	0.8647912886
738	0.394042797	0.8647912886
739	0.3940426692	0.8647912886
740	0.394042669	0.8647912886
741	0.3940426688	0.8647912886
742	0.3940426685	0.8647912886
743	0.3940426683	0.8647912886
744	0.3926290305	0.8652450091
745	0.392629023	0.8652450091
746	0.3926290086	0.8652450091
747	0.3926289873	0.8652450091
748	0.3920680573	0.8666061706
749	0.3920680551	0.8666061706
750	0.3920680528	0.8666061706
751	0.3920680483	0.8666061706
752	0.3920679992	0.8666061706
753	0.3920679663	0.8666061706
754	0.3920679415	0.8666061706
755	0.3920679372	0.8666061706
756	0.3907464787	0.8670598911
757	0.3897761836	0.8652450091
758	0.3897761533	0.8652450091
759	0.3897761279	0.8652450091
760	0.3897761266	0.8652450091
761	0.3897761253	0.8652450091
762	0.389776115	0.8652450091
763	0.3897761047	0.8652450091
764	0.3891391034	0.8675136116
765	0.3891389689	0.8675136116
766	0.389138931	0.8675136116
767	0.38913893	0.8675136116
768	0.3891389297	0.8675136116
769	0.3891389295	0.8675136116
770	0.3891388981	0.8675136116
771	0.3891388831	0.8675136116
772	0.3891388039	0.8675136116
773	0.3865387042	0.8702359347
774	0.3865387039	0.8702359347
775	0.386538684	0.8702359347
776	0.3865386745	0.8702359347
777	0.384743639	0.8684210526
778	0.3847436273	0.8684210526
779	0.3847435362	0.8684210526
780	0.3847435335	0.8684210526
781	0.3819635486	0.8670598911
782	0.3819634901	0.8670598911
783	0.3819634892	0.8670598911
784	0.3819634884	0.8670598911
785	0.3819634875	0.8670598911
786	0.3814933036	0.8679673321
787	0.381493299	0.8679673321
788	0.381493281	0.8679673321
789	0.3806668549	0.8666061706
790	0.380666829	0.8666061706
791	0.3806668275	0.8666061706
792	0.3805626944	0.8666061706
793	0.3805626513	0.8666061706
794	0.3805626152	0.8666061706
795	0.3805626126	0.8666061706
796	0.3805626101	0.8666061706
797	0.3805625751	0.8666061706
798	0.3805625726	0.8666061706
799	0.3805625702	0.8666061706
800	0.3805625471	0.8666061706
801	0.3805625423	0.8666061706
802	0.3805625285	0.8666061706
803	0.3805625026	0.8666061706
804	0.3805624894	0.8666061706
805	0.3805624677	0.8666061706
806	0.3799715507	0.8702359347
807	0.379564913	0.8688747731
808	0.3795648606	0.8688747731
809	0.3795648584	0.8688747731
810	0.3795648148	0.8688747731
811	0.3795647479	0.8688747731
812	0.3795647469	0.8688747731
813	0.3795647459	0.8688747731
814	0.3795561162	0.8688747731
815	0.3795561162	0.8688747731
816	0.3795561162	0.8688747731
817	0.3795561162	0.8688747731
818	0.3795561162	0.8688747731
819	0.3793342793	0.8679673321
820	0.3793342755	0.8679673321
821	0.3793342614	0.8679673321
822	0.3793342612	0.8679673321
823	0.379334261	0.8679673321
824	0.3793342607	0.8679673321
825	0.3793342605	0.8679673321
826	0.3793342531	0.8679673321
827	0.3793342529	0.8679673321
828	0.3793342526	0.8679673321
829	0.3787757969	0.8688747731
830	0.3787757851	0.8688747731
831	0.3787757792	0.8688747731
832	0.3787757624	0.8688747731
833	0.3787757609	0.8688747731
834	0.3787757595	0.8688747731
835	0.3787757479	0.8688747731
836	0.3785497378	0.8688747731
837	0.3785497264	0.8688747731
838	0.3785497218	0.8688747731
839	0.3785497128	0.8688747731
840	0.3783692767	0.8697822142
841	0.3783692755	0.8697822142
842	0.3783692744	0.8697822142
843	0.3783692733	0.8697822142
844	0.3783692642	0.8697822142
845	0.3783692631	0.8697822142
846	0.3783491407	0.8688747731
847	0.3779487786	0.8697822142
848	0.3779487631	0.8697822142
849	0.3778120613	0.8697822142
850	0.377812051	0.8697822142
851	0.3778120497	0.8697822142
852	0.3778120484	0.8697822142
853	0.3777926769	0.8697822142
854	0.3777926433	0.8697822142
855	0.3777056484	0.8697822142
856	0.3777056441	0.8697822142
857	0.3777056398	0.8697822142
858	0.3777056237	0.8697822142
859	0.3777056116	0.8697822142
860	0.3777056074	0.8697822142
861	0.3765981226	0.8688747731
862	0.3765981205	0.8688747731
863	0.3765980982	0.8688747731
864	0.3765980792	0.8688747731
865	0.3765980782	0.8688747731
866	0.3765980687	0.8688747731
867	0.3765980648	0.8688747731
868	0.3765980493	0.8688747731
869	0.3765980474	0.8688747731
870	0.3765979872	0.8688747731
871	0.3765979769	0.8688747731
872	0.3761040957	0.8697822142
873	0.376104072	0.8684210526
874	0.3761040667	0.8684210526
875	0.3761040537	0.8684210526
876	0.3761040249	0.8684210526
877	0.3761040146	0.8684210526
878	0.3761040133	0.8684210526
879	0.3761040121	0.8684210526
880	0.3761039879	0.8684210526
881	0.3761039735	0.8684210526
882	0.3753752302	0.8720508167
883	0.3752237748	0.8720508167
884	0.3752237497	0.8720508167
885	0.3752237326	0.8720508167
